RAJ2000,DEJ2000,M,_2MASS,HRV,e_HRV,o_HRV,Vmag,V-I,mult,_2M,RAJ2000,DEJ2000
83.75895833,-5.78888889,b'M',b'0535021-054720',27.3,2.3,1,0.0,0.0,1,b'2M',b'05 35 02.150',b'-05 47 20.00\r'
83.75995,-4.82116111,b'M',b'0535023-044916',31.1,0.5,1,16.78,2.5,1,b'2M',b'05 35 02.388',b'-04 49 16.18\r'
83.76015833,-5.34627222,b'M',b'0535024-052046',25.6,1.1,3,0.0,0.0,1,b'2M',b'05 35 02.438',b'-05 20 46.58\r'
83.76040417,-5.55276389,b'B',b'0535024-053309',26.0,1.3,2,15.67,2.3,2,b'2M',b'05 35 02.497',b'-05 33 09.95\r'
83.76163333,-6.39998056,b'M',b'0535027-062359',23.7,1.9,1,0.0,0.0,1,b'2M',b'05 35 02.792',b'-06 23 59.93\r'
83.76183333,-5.85086111,b'B',b'0535028-055103',21.6,2.8,1,16.34,2.24,2,b'2M',b'05 35 02.840',b'-05 51 03.10\r'
83.76245833,-4.95111111,b'M',b'0535029-045704',0.0,0.0,0,19.22,3.31,1,b'2M',b'05 35 02.990',b'-04 57 04.00\r'
83.76220417,-6.09033611,b'M',b'0535029-060525',26.2,1.8,3,15.85,2.07,1,b'2M',b'05 35 02.929',b'-06 05 25.21\r'
83.76279167,-4.73794444,b'M',b'0535030-044416',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 03.070',b'-04 44 16.60\r'
83.76265,-4.99994444,b'B',b'0535030-045959',26.1,1.5,3,17.11,2.89,2,b'2M',b'05 35 03.036',b'-04 59 59.80\r'
83.76283333,-5.3771,b'M',b'0535030-052237',0.0,0.0,0,14.58,0.0,1,b'2M',b'05 35 03.080',b'-05 22 37.56\r'
83.76264583,-5.75927778,b'M',b'0535030-054533',26.0,0.1,2,18.63,3.17,1,b'2M',b'05 35 03.035',b'-05 45 33.40\r'
83.76289167,-6.20650556,b'M',b'0535030-061223',25.6,0.4,1,17.32,2.74,1,b'2M',b'05 35 03.094',b'-06 12 23.42\r'
83.76300417,-5.15473056,b'M',b'0535031-050917',31.0,0.5,1,17.65,2.84,1,b'2M',b'05 35 03.121',b'-05 09 17.03\r'
83.763125,-5.30830556,b'M',b'0535031-051829',28.9,1.0,3,16.58,2.41,1,b'2M',b'05 35 03.150',b'-05 18 29.90\r'
83.76304167,-5.83375,b'M',b'0535031-055001',29.3,0.5,2,18.8,3.14,1,b'2M',b'05 35 03.130',b'-05 50 01.50\r'
83.76358333,-4.8225,b'M',b'0535032-044921',34.2,0.5,2,13.05,1.73,1,b'2M',b'05 35 03.260',b'-04 49 21.00\r'
83.76345833,-5.2981,b'M',b'0535032-051753',27.5,1.0,2,15.57,0.0,1,b'2M',b'05 35 03.230',b'-05 17 53.16\r'
83.7639125,-4.94528056,b'M',b'0535033-045643',26.7,0.4,4,15.64,2.06,1,b'2M',b'05 35 03.339',b'-04 56 43.01\r'
83.76495833,-5.2668,b'M',b'0535035-051600',24.1,1.8,1,0.0,0.0,1,b'2M',b'05 35 03.590',b'-05 16 00.48\r'
83.76479167,-5.4906,b'M',b'0535035-052926',26.6,0.7,2,16.18,2.49,1,b'2M',b'05 35 03.550',b'-05 29 26.16\r'
83.764625,-5.86636111,b'M',b'0535035-055158',22.8,2.9,2,18.64,2.83,1,b'2M',b'05 35 03.510',b'-05 51 58.90\r'
83.76588333,-6.279875,b'M',b'0535038-061647',26.4,0.4,1,16.68,2.41,1,b'2M',b'05 35 03.812',b'-06 16 47.55\r'
83.76645833,-5.3166,b'M',b'0535039-051859',24.9,0.9,2,18.54,3.22,1,b'2M',b'05 35 03.950',b'-05 18 59.76\r'
83.76629167,-5.4843,b'B',b'0535039-052903',25.6,15.8,4,14.98,2.25,2,b'2M',b'05 35 03.910',b'-05 29 03.48\r'
83.76645833,-5.85527778,b'M',b'0535039-055119',26.0,0.8,2,0.0,0.0,1,b'2M',b'05 35 03.950',b'-05 51 19.00\r'
83.76645833,-5.9005,b'M',b'0535039-055401',23.8,0.5,2,0.0,0.0,1,b'2M',b'05 35 03.950',b'-05 54 01.80\r'
83.7669375,-5.44366389,b'M',b'0535040-052637',24.7,0.6,3,15.94,2.36,1,b'2M',b'05 35 04.065',b'-05 26 37.19\r'
83.76685417,-5.68101111,b'M',b'0535040-054051',26.5,0.1,3,0.0,0.0,1,b'2M',b'05 35 04.045',b'-05 40 51.64\r'
83.766925,-5.81501667,b'M',b'0535040-054854',25.9,0.2,2,17.36,2.53,1,b'2M',b'05 35 04.062',b'-05 48 54.06\r'
83.76825,-5.3871,b'M',b'0535043-052313',36.6,1.1,1,14.9,2.17,1,b'2M',b'05 35 04.380',b'-05 23 13.56\r'
83.76808333,-5.642,b'M',b'0535043-053831',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 04.340',b'-05 38 31.20\r'
83.76815833,-6.01475556,b'M',b'0535043-060053',23.4,3.5,2,16.06,2.63,1,b'2M',b'05 35 04.358',b'-06 00 53.12\r'
83.76875,-5.39902778,b'M',b'0535045-052356',31.1,2.7,2,15.99,2.35,1,b'2M',b'05 35 04.500',b'-05 23 56.50\r'
83.7689,-5.49395,b'M',b'0535045-052938',27.6,0.7,3,14.33,1.71,1,b'2M',b'05 35 04.536',b'-05 29 38.22\r'
83.76882917,-5.92376389,b'M',b'0535045-055525',20.2,3.7,1,18.25,3.07,1,b'2M',b'05 35 04.519',b'-05 55 25.55\r'
83.76954167,-4.87827778,b'M',b'0535046-045241',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 04.690',b'-04 52 41.80\r'
83.76916667,-4.97469444,b'M',b'0535046-045828',0.0,0.0,0,17.51,2.51,1,b'2M',b'05 35 04.600',b'-04 58 28.90\r'
83.76929167,-5.16547222,b'B',b'0535046-050955',29.7,17.5,3,15.73,2.79,2,b'2M',b'05 35 04.630',b'-05 09 55.70\r'
83.76983333,-5.29502778,b'B',b'0535047-051742',17.6,2.5,1,17.35,3.13,2,b'2M',b'05 35 04.760',b'-05 17 42.10\r'
83.76975,-5.4439,b'M',b'0535047-052638',25.6,0.6,4,16.07,2.38,1,b'2M',b'05 35 04.740',b'-05 26 38.04\r'
83.76970833,-5.89625,b'M',b'0535047-055346',25.2,0.7,2,0.0,0.0,1,b'2M',b'05 35 04.730',b'-05 53 46.50\r'
83.77004167,-4.78580556,b'M',b'0535048-044708',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 04.810',b'-04 47 08.90\r'
83.77004167,-5.3775,b'M',b'0535048-052239',26.5,1.0,2,17.15,2.64,1,b'2M',b'05 35 04.810',b'-05 22 39.00\r'
83.771,-4.542625,b'B',b'0535050-043233',31.9,6.5,3,17.76,3.08,2,b'2M',b'05 35 05.040',b'-04 32 33.45\r'
83.77090833,-4.62594167,b'M',b'0535050-043733',-3.6,0.7,3,16.38,2.49,1,b'2M',b'05 35 05.018',b'-04 37 33.39\r'
83.77108333,-5.6122,b'M',b'0535050-053643',20.3,1.7,1,18.04,3.14,1,b'2M',b'05 35 05.060',b'-05 36 43.92\r'
83.771375,-5.34011111,b'M',b'0535051-052024',25.7,0.2,2,16.98,2.75,1,b'2M',b'05 35 05.130',b'-05 20 24.40\r'
83.77183333,-4.80075,b'M',b'0535052-044802',0.0,0.0,0,16.65,2.8,1,b'2M',b'05 35 05.240',b'-04 48 02.70\r'
83.77170833,-5.2473,b'B',b'0535052-051450',20.7,7.4,4,11.06,1.63,2,b'2M',b'05 35 05.210',b'-05 14 50.28\r'
83.77170833,-5.4344,b'M',b'0535052-052603',0.0,0.0,0,18.26,2.62,1,b'2M',b'05 35 05.210',b'-05 26 03.84\r'
83.77229167,-5.4029,b'M',b'0535053-052410',25.6,0.8,2,16.99,2.69,1,b'2M',b'05 35 05.350',b'-05 24 10.44\r'
83.77216667,-5.5745,b'M',b'0535053-053428',24.6,0.8,4,14.62,1.88,1,b'2M',b'05 35 05.320',b'-05 34 28.20\r'
83.77271667,-4.41852778,b'M',b'0535054-042506',28.6,0.5,3,0.0,0.0,1,b'2M',b'05 35 05.452',b'-04 25 06.70\r'
83.7725,-5.45475,b'M',b'0535054-052717',27.8,1.6,3,14.49,1.61,1,b'2M',b'05 35 05.400',b'-05 27 17.10\r'
83.7736625,-4.98163333,b'M',b'0535056-045853',31.9,1.2,2,15.3,2.1,1,b'2M',b'05 35 05.679',b'-04 58 53.88\r'
83.77337083,-5.30690278,b'B',b'0535056-051824',6.2,21.4,2,15.53,0.0,2,b'2M',b'05 35 05.609',b'-05 18 24.85\r'
83.77333333,-5.422,b'B',b'0535056-052519',27.3,1.8,5,11.52,1.34,2,b'2M',b'05 35 05.600',b'-05 25 19.20\r'
83.77395833,-5.193,b'M',b'0535057-051134',20.9,1.4,1,16.27,0.0,1,b'2M',b'05 35 05.750',b'-05 11 34.80\r'
83.77408333,-5.3878,b'M',b'0535057-052316',0.0,0.0,0,16.22,0.0,1,b'2M',b'05 35 05.780',b'-05 23 16.08\r'
83.77383333,-5.40511111,b'M',b'0535057-052418',0.0,0.0,0,15.6,1.94,1,b'2M',b'05 35 05.720',b'-05 24 18.40\r'
83.773875,-5.44058333,b'M',b'0535057-052626',29.9,1.6,3,16.11,2.67,1,b'2M',b'05 35 05.730',b'-05 26 26.10\r'
83.77395833,-5.5655,b'M',b'0535057-053355',21.7,3.1,2,17.71,3.11,1,b'2M',b'05 35 05.750',b'-05 33 55.80\r'
83.77383333,-6.002,b'M',b'0535057-060007',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 05.720',b'-06 00 07.20\r'
83.774375,-4.812,b'M',b'0535058-044843',30.9,1.5,1,16.0,2.15,1,b'2M',b'05 35 05.850',b'-04 48 43.20\r'
83.77433333,-5.45044444,b'M',b'0535058-052701',0.0,0.0,0,17.0,3.04,1,b'2M',b'05 35 05.840',b'-05 27 01.60\r'
83.77533333,-5.87758333,b'B',b'0535060-055239',12.9,2.7,1,0.0,0.0,2,b'2M',b'05 35 06.080',b'-05 52 39.30\r'
83.77558333,-5.3321,b'M',b'0535061-051955',0.0,0.0,0,15.06,0.0,1,b'2M',b'05 35 06.140',b'-05 19 55.56\r'
83.7766125,-6.33018056,b'M',b'0535063-061948',27.4,0.4,1,16.58,2.29,1,b'2M',b'05 35 06.387',b'-06 19 48.65\r'
83.77685417,-5.36876389,b'M',b'0535064-052207',0.0,0.0,0,15.64,0.0,1,b'2M',b'05 35 06.445',b'-05 22 07.55\r'
83.77679167,-5.4513,b'M',b'0535064-052704',0.0,0.0,0,15.48,0.0,1,b'2M',b'05 35 06.430',b'-05 27 04.68\r'
83.77695833,-5.5192,b'M',b'0535064-053109',0.0,0.0,0,18.91,3.5,1,b'2M',b'05 35 06.470',b'-05 31 09.12\r'
83.77708333,-5.2896,b'M',b'0535065-051722',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 06.500',b'-05 17 22.56\r'
83.77741667,-5.99761111,b'B',b'0535065-055951',31.2,2.4,1,0.0,0.0,2,b'2M',b'05 35 06.580',b'-05 59 51.40\r'
83.77816667,-5.8504,b'M',b'0535067-055101',21.6,2.0,1,0.0,0.0,1,b'2M',b'05 35 06.760',b'-05 51 01.44\r'
83.77791667,-5.96980556,b'M',b'0535067-055811',0.0,0.0,0,16.87,2.43,1,b'2M',b'05 35 06.700',b'-05 58 11.30\r'
83.77845,-5.17736944,b'B',b'0535068-051038',19.9,1.1,1,17.63,3.11,2,b'2M',b'05 35 06.828',b'-05 10 38.53\r'
83.77891667,-4.81936111,b'M',b'0535069-044909',30.3,2.4,1,18.14,2.76,1,b'2M',b'05 35 06.940',b'-04 49 09.70\r'
83.77891667,-5.4334,b'M',b'0535069-052600',0.0,0.0,0,15.43,0.0,1,b'2M',b'05 35 06.940',b'-05 26 00.24\r'
83.77929167,-4.91577778,b'M',b'0535070-045456',31.2,1.2,1,15.94,2.0,1,b'2M',b'05 35 07.030',b'-04 54 56.80\r'
83.779825,-6.30453056,b'M',b'0535071-061816',19.8,1.0,1,17.55,2.74,1,b'2M',b'05 35 07.158',b'-06 18 16.31\r'
83.78016667,-4.84038889,b'B',b'0535072-045025',0.0,0.0,0,16.8,2.88,2,b'2M',b'05 35 07.240',b'-04 50 25.40\r'
83.78,-5.37388889,b'M',b'0535072-052226',0.0,0.0,0,17.08,2.78,1,b'2M',b'05 35 07.200',b'-05 22 26.00\r'
83.78041667,-5.374,b'M',b'0535073-052226',27.1,0.9,2,17.08,2.78,1,b'2M',b'05 35 07.300',b'-05 22 26.40\r'
83.78075833,-5.80029722,b'M',b'0535073-054801',25.6,4.4,3,0.0,0.0,1,b'2M',b'05 35 07.382',b'-05 48 01.07\r'
83.78079167,-5.935,b'M',b'0535073-055606',25.7,1.6,2,0.0,0.0,1,b'2M',b'05 35 07.390',b'-05 56 06.00\r'
83.78145833,-4.7654,b'M',b'0535075-044555',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 07.550',b'-04 45 55.44\r'
83.781375,-5.18736944,b'M',b'0535075-051114',22.6,1.8,3,18.25,3.02,1,b'2M',b'05 35 07.530',b'-05 11 14.53\r'
83.782025,-5.61631111,b'M',b'0535076-053658',0.0,0.0,0,17.41,3.57,1,b'2M',b'05 35 07.686',b'-05 36 58.72\r'
83.78175,-5.86897222,b'M',b'0535076-055208',24.1,1.4,2,0.0,0.0,1,b'2M',b'05 35 07.620',b'-05 52 08.30\r'
83.78192917,-6.11502778,b'M',b'0535076-060654',26.0,1.6,2,16.89,2.65,1,b'2M',b'05 35 07.663',b'-06 06 54.10\r'
83.7826625,-4.58118333,b'M',b'0535078-043452',25.8,1.5,1,18.26,3.13,1,b'2M',b'05 35 07.839',b'-04 34 52.26\r'
83.7826875,-5.48816667,b'M',b'0535078-052917',29.5,0.6,1,18.07,3.13,1,b'2M',b'05 35 07.845',b'-05 29 17.40\r'
83.783025,-4.33724167,b'M',b'0535079-042014',27.2,0.5,1,0.0,0.0,1,b'2M',b'05 35 07.926',b'-04 20 14.07\r'
83.78295833,-4.65211111,b'M',b'0535079-043907',11.3,0.9,1,12.2,0.79,1,b'2M',b'05 35 07.910',b'-04 39 07.60\r'
83.78312083,-5.35479167,b'M',b'0535079-052117',24.4,0.7,2,16.8,2.03,1,b'2M',b'05 35 07.949',b'-05 21 17.25\r'
83.78354167,-5.5457,b'M',b'0535080-053244',28.7,0.5,4,16.85,2.3,1,b'2M',b'05 35 08.050',b'-05 32 44.52\r'
83.783625,-5.81497222,b'M',b'0535080-054853',25.2,1.2,2,0.0,0.0,1,b'2M',b'05 35 08.070',b'-05 48 53.90\r'
83.78429167,-5.618,b'M',b'0535082-053704',23.3,0.7,2,15.55,2.09,1,b'2M',b'05 35 08.230',b'-05 37 04.80\r'
83.784375,-5.83341667,b'M',b'0535082-055000',25.4,2.5,1,0.0,0.0,1,b'2M',b'05 35 08.250',b'-05 50 00.30\r'
83.78458333,-5.4097,b'M',b'0535083-052434',0.0,0.0,0,14.83,0.0,1,b'2M',b'05 35 08.300',b'-05 24 34.92\r'
83.78620833,-4.78119444,b'M',b'0535086-044652',37.1,2.1,1,0.0,0.0,1,b'2M',b'05 35 08.690',b'-04 46 52.30\r'
83.78595833,-5.4387,b'M',b'0535086-052619',0.0,0.0,0,15.99,0.0,1,b'2M',b'05 35 08.630',b'-05 26 19.32\r'
83.78624583,-6.08401389,b'M',b'0535086-060502',26.6,0.3,1,13.88,1.39,1,b'2M',b'05 35 08.699',b'-06 05 02.45\r'
83.78640833,-5.07799444,b'M',b'0535087-050440',26.0,3.4,4,17.73,3.36,1,b'2M',b'05 35 08.738',b'-05 04 40.78\r'
83.78683333,-5.5303,b'M',b'0535088-053149',28.2,2.5,4,14.5,1.64,1,b'2M',b'05 35 08.840',b'-05 31 49.08\r'
83.78745833,-5.97141667,b'M',b'0535089-055817',25.5,2.6,1,14.85,1.89,1,b'2M',b'05 35 08.990',b'-05 58 17.10\r'
83.78904167,-4.70063889,b'M',b'0535093-044202',27.6,2.4,1,18.22,2.93,1,b'2M',b'05 35 09.370',b'-04 42 02.30\r'
83.78954167,-4.9532,b'M',b'0535094-045711',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 09.490',b'-04 57 11.52\r'
83.78949583,-4.99482778,b'M',b'0535094-045941',0.0,0.0,0,19.57,4.19,1,b'2M',b'05 35 09.479',b'-04 59 41.38\r'
83.7896875,-6.14612222,b'M',b'0535095-060846',26.1,0.4,1,17.07,2.5,1,b'2M',b'05 35 09.525',b'-06 08 46.04\r'
83.7900375,-4.55306111,b'M',b'0535096-043311',5.0,0.6,3,15.78,2.44,1,b'2M',b'05 35 09.609',b'-04 33 11.02\r'
83.79066667,-5.35783333,b'M',b'0535097-052128',0.0,0.0,0,14.89,0.0,1,b'2M',b'05 35 09.760',b'-05 21 28.20\r'
83.79120833,-5.92391667,b'M',b'0535098-055526',22.9,1.2,2,0.0,0.0,1,b'2M',b'05 35 09.890',b'-05 55 26.10\r'
83.79165417,-4.53176111,b'M',b'0535099-043154',41.3,0.4,1,16.08,2.19,1,b'2M',b'05 35 09.997',b'-04 31 54.34\r'
83.7915,-5.95330556,b'B',b'0535099-055711',27.0,5.9,2,0.0,0.0,2,b'2M',b'05 35 09.960',b'-05 57 11.90\r'
83.79206667,-4.85224167,b'M',b'0535100-045108',30.8,0.4,1,16.82,2.46,1,b'2M',b'05 35 10.096',b'-04 51 08.07\r'
83.791875,-6.09344444,b'M',b'0535100-060536',23.9,0.1,2,0.0,0.0,1,b'2M',b'05 35 10.050',b'-06 05 36.40\r'
83.79241667,-5.3757,b'M',b'0535101-052232',23.0,2.3,1,14.0,0.0,1,b'2M',b'05 35 10.180',b'-05 22 32.52\r'
83.79216667,-5.80952222,b'M',b'0535101-054834',25.3,0.6,2,0.0,0.0,1,b'2M',b'05 35 10.120',b'-05 48 34.28\r'
83.79290833,-5.33230556,b'M',b'0535102-051956',0.0,0.0,0,18.64,3.31,1,b'2M',b'05 35 10.298',b'-05 19 56.30\r'
83.79295833,-5.35361111,b'M',b'0535103-052113',24.2,2.8,1,16.15,2.21,1,b'2M',b'05 35 10.310',b'-05 21 13.00\r'
83.79316667,-5.7761,b'M',b'0535103-054633',18.8,0.7,4,0.0,0.0,1,b'2M',b'05 35 10.360',b'-05 46 33.96\r'
83.79404167,-5.3656,b'M',b'0535105-052156',28.3,0.4,2,14.28,1.75,1,b'2M',b'05 35 10.570',b'-05 21 56.16\r'
83.79375,-5.4335,b'M',b'0535105-052600',0.0,0.0,0,15.73,0.0,1,b'2M',b'05 35 10.500',b'-05 26 00.60\r'
83.79375,-5.4384,b'M',b'0535105-052618',23.7,0.5,2,12.69,1.53,1,b'2M',b'05 35 10.500',b'-05 26 18.24\r'
83.79406667,-5.55377778,b'M',b'0535105-053313',24.5,0.5,1,18.65,3.73,1,b'2M',b'05 35 10.576',b'-05 33 13.60\r'
83.79425,-6.02911389,b'M',b'0535106-060144',25.3,6.2,2,16.94,2.49,1,b'2M',b'05 35 10.620',b'-06 01 44.81\r'
83.79491667,-5.17622222,b'M',b'0535107-051034',0.0,0.0,0,15.99,0.0,1,b'2M',b'05 35 10.780',b'-05 10 34.40\r'
83.79472917,-5.44112778,b'M',b'0535107-052628',25.8,1.2,1,16.61,2.01,1,b'2M',b'05 35 10.735',b'-05 26 28.06\r'
83.79508333,-4.7363,b'M',b'0535108-044410',0.0,0.0,0,17.85,2.69,1,b'2M',b'05 35 10.820',b'-04 44 10.68\r'
83.79516667,-4.76736111,b'M',b'0535108-044602',29.2,2.0,1,18.71,3.02,1,b'2M',b'05 35 10.840',b'-04 46 02.50\r'
83.79533333,-5.83013889,b'M',b'0535108-054948',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 10.880',b'-05 49 48.50\r'
83.79571667,-4.78678611,b'M',b'0535109-044712',22.0,0.7,1,17.13,2.51,1,b'2M',b'05 35 10.972',b'-04 47 12.43\r'
83.79554167,-5.3795,b'M',b'0535109-052246',0.0,0.0,0,15.03,0.0,1,b'2M',b'05 35 10.930',b'-05 22 46.20\r'
83.79564583,-6.22367222,b'M',b'0535109-061325',30.9,5.0,1,16.48,2.67,1,b'2M',b'05 35 10.955',b'-06 13 25.22\r'
83.796575,-5.326625,b'M',b'0535111-051935',0.0,0.0,0,17.39,2.57,1,b'2M',b'05 35 11.178',b'-05 19 35.85\r'
83.7962875,-6.00601111,b'M',b'0535111-060021',27.3,0.9,3,17.43,2.88,1,b'2M',b'05 35 11.109',b'-06 00 21.64\r'
83.79632083,-6.33728333,b'M',b'0535111-062014',23.2,0.4,1,16.97,2.43,1,b'2M',b'05 35 11.117',b'-06 20 14.22\r'
83.79675,-5.2891,b'M',b'0535112-051720',21.8,0.9,2,18.15,3.28,1,b'2M',b'05 35 11.220',b'-05 17 20.76\r'
83.79779167,-5.7385,b'M',b'0535114-054418',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 11.470',b'-05 44 18.60\r'
83.79824167,-4.77603889,b'M',b'0535115-044633',21.9,0.1,3,16.37,2.6,1,b'2M',b'05 35 11.578',b'-04 46 33.74\r'
83.79841667,-5.3201,b'M',b'0535116-051912',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 11.620',b'-05 19 12.36\r'
83.79857083,-5.51698611,b'B',b'0535116-053101',22.1,6.6,3,18.09,3.25,2,b'2M',b'05 35 11.657',b'-05 31 01.15\r'
83.79916667,-4.8251,b'M',b'0535118-044930',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 11.800',b'-04 49 30.36\r'
83.7995,-5.35088889,b'M',b'0535118-052103',0.0,0.0,0,17.0,1.62,1,b'2M',b'05 35 11.880',b'-05 21 03.20\r'
83.799875,-5.34252778,b'B',b'0535119-052033',0.0,0.0,0,16.85,3.37,2,b'2M',b'05 35 11.970',b'-05 20 33.10\r'
83.79967917,-5.76053889,b'M',b'0535119-054537',25.4,0.5,3,0.0,0.0,1,b'2M',b'05 35 11.923',b'-05 45 37.94\r'
83.80020833,-5.79155556,b'M',b'0535120-054729',25.4,0.5,2,0.0,0.0,1,b'2M',b'05 35 12.050',b'-05 47 29.60\r'
83.80066667,-5.5056,b'M',b'0535121-053020',0.0,0.0,0,19.08,3.87,1,b'2M',b'05 35 12.160',b'-05 30 20.16\r'
83.80060833,-5.52745833,b'B',b'0535121-053138',49.5,17.9,3,16.95,3.11,2,b'2M',b'05 35 12.146',b'-05 31 38.85\r'
83.80092083,-4.45323611,b'M',b'0535122-042711',28.0,0.3,3,16.09,2.47,1,b'2M',b'05 35 12.221',b'-04 27 11.65\r'
83.80108333,-5.3459,b'M',b'0535122-052045',0.0,0.0,0,19.57,4.27,1,b'2M',b'05 35 12.260',b'-05 20 45.24\r'
83.80125,-5.3966,b'M',b'0535123-052347',27.9,0.4,3,15.0,2.11,1,b'2M',b'05 35 12.300',b'-05 23 47.76\r'
83.801375,-5.90977778,b'B',b'0535123-055435',25.6,6.1,2,0.0,0.0,2,b'2M',b'05 35 12.330',b'-05 54 35.20\r'
83.801375,-5.93536111,b'M',b'0535123-055607',-33.2,1.8,2,0.0,0.0,1,b'2M',b'05 35 12.330',b'-05 56 07.30\r'
83.80216667,-4.806,b'M',b'0535125-044821',30.7,1.7,1,0.0,0.0,1,b'2M',b'05 35 12.520',b'-04 48 21.60\r'
83.80208333,-4.86541667,b'M',b'0535125-045155',33.7,1.5,1,14.85,1.97,1,b'2M',b'05 35 12.500',b'-04 51 55.50\r'
83.80245833,-5.3956,b'B',b'0535125-052344',25.2,1.3,4,12.64,1.62,2,b'2M',b'05 35 12.590',b'-05 23 44.16\r'
83.80241667,-5.858,b'M',b'0535125-055128',22.0,2.4,2,0.0,0.0,1,b'2M',b'05 35 12.580',b'-05 51 28.80\r'
83.80241667,-5.95238889,b'M',b'0535125-055708',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 12.580',b'-05 57 08.60\r'
83.80283333,-6.01947222,b'M',b'0535126-060110',22.9,1.5,2,19.64,3.42,1,b'2M',b'05 35 12.680',b'-06 01 10.10\r'
83.80295,-5.270425,b'M',b'0535127-051613',22.6,0.6,1,17.63,3.06,1,b'2M',b'05 35 12.708',b'-05 16 13.53\r'
83.80295,-5.45295278,b'M',b'0535127-052710',23.6,1.0,1,15.21,0.0,1,b'2M',b'05 35 12.708',b'-05 27 10.63\r'
83.8034125,-5.256675,b'M',b'0535128-051524',28.3,1.1,2,16.19,2.62,1,b'2M',b'05 35 12.819',b'-05 15 24.03\r'
83.80345833,-5.65215833,b'M',b'0535128-053907',23.6,2.3,2,16.98,2.44,1,b'2M',b'05 35 12.830',b'-05 39 07.77\r'
83.80345833,-5.92397222,b'M',b'0535128-055526',24.9,1.0,1,0.0,0.0,1,b'2M',b'05 35 12.830',b'-05 55 26.30\r'
83.80391667,-5.48052778,b'M',b'0535129-052849',0.0,0.0,0,15.79,0.0,1,b'2M',b'05 35 12.940',b'-05 28 49.90\r'
83.80379167,-5.7605,b'M',b'0535129-054537',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 12.910',b'-05 45 37.80\r'
83.80375,-5.99402778,b'B',b'0535129-055938',0.0,0.0,0,16.36,2.29,2,b'2M',b'05 35 12.900',b'-05 59 38.50\r'
83.8042875,-4.71824167,b'M',b'0535130-044305',30.8,0.6,1,17.19,2.51,1,b'2M',b'05 35 13.029',b'-04 43 05.67\r'
83.80420833,-5.31780556,b'M',b'0535130-051904',0.0,0.0,0,18.2,3.1,1,b'2M',b'05 35 13.010',b'-05 19 04.10\r'
83.80433333,-5.34172222,b'M',b'0535130-052030',0.0,0.0,0,18.82,3.84,1,b'2M',b'05 35 13.040',b'-05 20 30.20\r'
83.80441667,-5.5676,b'M',b'0535130-053403',0.0,0.0,0,19.0,3.73,1,b'2M',b'05 35 13.060',b'-05 34 03.36\r'
83.80425,-5.6597,b'M',b'0535130-053934',24.7,0.5,2,0.0,0.0,1,b'2M',b'05 35 13.020',b'-05 39 34.92\r'
83.80483333,-5.605,b'M',b'0535131-053618',0.0,0.0,0,16.0,0.0,1,b'2M',b'05 35 13.160',b'-05 36 18.00\r'
83.805,-4.6985,b'M',b'0535132-044154',29.8,1.1,4,16.79,2.17,1,b'2M',b'05 35 13.200',b'-04 41 54.60\r'
83.80607083,-5.28620833,b'M',b'0535134-051710',20.8,1.0,2,17.29,3.41,1,b'2M',b'05 35 13.457',b'-05 17 10.35\r'
83.8062625,-5.29201944,b'M',b'0535135-051731',0.0,0.0,0,18.99,3.47,1,b'2M',b'05 35 13.503',b'-05 17 31.27\r'
83.80675,-5.33188889,b'M',b'0535136-051954',0.0,0.0,0,14.58,0.0,1,b'2M',b'05 35 13.620',b'-05 19 54.80\r'
83.80746667,-5.32373889,b'M',b'0535137-051925',0.0,0.0,0,17.21,2.02,1,b'2M',b'05 35 13.792',b'-05 19 25.46\r'
83.80716667,-5.91858333,b'M',b'0535137-055506',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 13.720',b'-05 55 06.90\r'
83.80759167,-5.46025,b'M',b'0535138-052736',26.6,1.1,1,14.77,0.0,1,b'2M',b'05 35 13.822',b'-05 27 36.90\r'
83.808125,-6.00238889,b'M',b'0535139-060008',0.0,0.0,0,19.03,3.11,1,b'2M',b'05 35 13.950',b'-06 00 08.60\r'
83.80858333,-5.3311,b'M',b'0535140-051951',23.7,0.2,2,14.44,1.75,1,b'2M',b'05 35 14.060',b'-05 19 51.96\r'
83.8085125,-5.43055278,b'M',b'0535140-052549',0.0,0.0,0,14.94,0.0,1,b'2M',b'05 35 14.043',b'-05 25 49.99\r'
83.8084875,-5.86918056,b'M',b'0535140-055209',25.5,0.4,1,0.0,0.0,1,b'2M',b'05 35 14.037',b'-05 52 09.05\r'
