HC2000,ID_apogee,theta_orionis,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,year,month,day,itime,sci_frames,tel_frames,teff,teff_e,teff_nirspec,teff_e_nirspec,vsini,vsini_e,rv_nirspec,rv_helio,rv_e_nirspec,airmass,airmass_e,pwv,pwv_e,veiling,veiling_e,veiling_param_O32,veiling_param_O33,veiling_param_O35,lsf,lsf_e,noise,noise_e,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O35,model_std_O35,wave_offset_O32,wave_offset_O32_e,wave_offset_O33,wave_offset_O33_e,wave_offset_O35,wave_offset_O35_e,snr_O32,snr_O33,snr_O35,Kmag,Kmag_e,Hmag,Hmag_e,mass_literature,mass_e_literature,teff_chris,teff_e_chris,vr_chris,vr_e_chris,vsini_chris,vsini_e_chris,veiling_param_O33_chris,rv_apogee,rv_e_apogee,teff_apogee,teff_e_apogee,vsini_apogee,vsini_e_apogee,veiling_apogee,Hmag_apogee,Hmag_e_apogee,ID_2MASS,ID_gaia_dr2,teff_kounkel,teff_e_kounkel,logg_kounkel,logg_e_kounkel,rv_mean_kounkel,rv_mean_e_kounkel,ID_kim,pmRA_kim,pmRA_e_kim,pmDE_kim,pmDE_e_kim,ID_gaia,plx,plx_e,plx_over_e,pmRA_gaia,pmRA_e_gaia,pmDE_gaia,pmDE_e_gaia,Gmag,Gmag_e,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,m_ID,Parenago,Mem,Imag,l_V-I,V-I,logT,AV,log_L_,mass_Hillenbrand,log_age_,recno,ID_2MASS_tobin,rv_tobin,rv_e_tobin,Vmag_tobin,V-I_tobin,mass_BHAC15,mass_e_BHAC15,logL_BHAC15,logL_e_BHAC15,logg_BHAC15,logg_e_BHAC15,Mk_BHAC15,Mk_e_BHAC15,mk_BHAC15,mk_e_BHAC15,mass_MIST,mass_e_MIST,logg_MIST,logg_e_MIST,logL_MIST,logL_e_MIST,mass_Feiden,mass_e_Feiden,logg_Feiden,logg_e_Feiden,logL_Feiden,logL_e_Feiden,mass_Palla,mass_e_Palla,logL_Palla,logL_e_Palla,mass_DAntona,mass_e_DAntona,logL_DAntona,logL_e_DAntona,pmRA,pmRA_e,pmDE,pmDE_e,vr,vr_e,dist,dist_e,vRA,vRA_e,vDE,vDE_e,vt,vt_e,v,v_e,sep_to_trapezium
,2M05350461-0524424,,83.76920833,-5.41177778,,,,,,,,,3988.02,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26,0.028,,,,,,,,,,,,26.44,0.44,3988.02,9.04,16.79,0.4,0.42,11.613,0.033,b'2M05350461-0524424',3.017363582294577e+18,4012.4,23.4498,4.24627,0.102619,26.3257,0.544941,657.0,0.12,0.1,-0.86,0.08,,2.570694087403599,,,,,,,,,,,,,,251.0,,0.0,99.0,14.68,,2.12,3.544,0.0,-0.83,0.3,6.38,333.0,,,,,,0.6645826771653542,0.0398904940587866,-0.2189590551181102,0.1468542401500937,3.836458267716536,0.1639528955597249,2.760834645669292,0.3678476735459663,10.71058265229783,0.3679747185769381,0.6788213728051387,0.0539483543681407,3.8421538801235697,0.1654319091663978,-0.2149360065141056,0.1396027392026773,0.638485677946145,0.0550864941840275,3.829240989150288,0.1856592562481147,-0.2297341037021235,0.1553976900580315,0.7166851851851852,0.0124622643800174,0.799031111111111,0.2996405292463966,0.581153040479143,0.067902102606792,-0.3528935000908684,0.115395724864996,0.12,0.1,-0.86,0.08,26.44,0.44,389,3,0.22126320000000002,0.18439389576924722,-1.5857196,0.1480148621256663,1.6010821507650381,0.14881216377702208,26.488432646223114,0.4392875838254997,3.234498592319702
,2M05350481-0522387,,83.77004167,-5.37741667,,,,,,,,,3544.42,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.672,0.023,,,,,,,,,,,,26.95,1.16,3544.42,5.64,10.52,2.27,0.67,12.015,0.03,b'2M05350481-0522387',3.017364269489201e+18,3620.59,36.6615,4.265,0.115039,27.082,0.368105,67.0,0.63,0.01,1.26,0.11,,2.570694087403599,,,,,,,,,,,,,,257.0,,0.0,99.0,14.51,,2.64,3.5,0.0,-0.6,0.15,5.26,340.0,b'0535048-052239',26.5,1.0,17.15,2.64,0.3654044943820225,0.0141397403730772,-0.6088123595505618,0.1692547507363367,3.756161797752809,0.1811754172575543,3.5314629213483144,0.4505049689102214,11.481210927976852,0.4506087100704962,0.3860892913469078,0.0133879507279814,3.756269488134899,0.1774489544144686,-0.5786489535646226,0.169655587419967,0.3820542821152263,0.0287104409115794,3.7192171966846894,0.2472724582300731,-0.5476286145600593,0.2163298038087836,0.3439082161361956,0.0051592984467738,0.2467128053293857,0.1149949178874716,,,,,0.63,0.01,1.26,0.11,26.95,1.16,389,3,1.1616318,0.020499719118075743,2.3232636,0.20361445042285187,2.5974876696254405,0.18270066681848754,27.074885820513742,1.1547824051104232,2.9183220239355343
,2M05350487-0520574,,83.77029167,-5.34927778,,,,,,,,,3733.67,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.424,0.023,,,,,,,,,,,,29.34,0.57,3733.67,7.92,11.91,0.53,0.62,12.034,0.037,b'2M05350487-0520574',3.0173652315618284e+18,3732.5,60.6539,4.15184,0.160379,29.5684,0.724166,542.0,0.25,0.15,-0.23,0.25,,2.570694087403599,,,,,,,,,,,,,,259.0,,0.0,97.0,16.38,,,3.518,0.0,-1.44,0.16,6.76,341.0,,,,,,0.4813184713375796,0.026558415884602,-0.4361541401273884,0.1572956096196868,3.7943955414012738,0.1702368700034759,3.156044585987261,0.4037155760626401,11.1057925926158,0.4038313372364585,0.5038707653814071,0.0300774675604272,3.798417909340962,0.170220040711184,-0.414935058697366,0.152614027062077,0.4805946921227333,0.041469057011763,3.775119550850988,0.2075044723929116,-0.4134638136977385,0.1757535326840532,0.4938544251447478,0.0114636415322064,0.442189454094293,0.1870298749861622,0.454536347891666,0.0408569362334518,-0.5402862051203343,0.1295353693872307,0.25,0.15,-0.23,0.25,29.34,0.57,389,3,0.460965,0.27660184610013,-0.42408780000000007,0.46097660249665606,0.6263698534682525,0.372638063418552,29.346685318674986,0.5699256509491821,3.6611773475491862
,2M05350495-0521092,,83.770625,-5.35255556,,,,,,,,,4119.19,13.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.403,0.024,,,,,,,,,,,,29.75,0.41,4119.19,13.19,13.71,1.44,0.59,12.103,0.036,b'2M05350495-0521092',3.0173650597556823e+18,4125.43,54.3059,4.49432,0.194243,29.2168,0.863657,3.0,-0.43,0.06,2.12,0.18,,2.570694087403599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7718249999999997,0.0432460839598993,-0.1153575000000003,0.1522034943917166,3.854365,0.1630965382205513,2.5678975000000004,0.3755304141501288,10.51764550662854,0.3756548609167252,0.7714726716101628,0.0633980939845376,3.8601746319228,0.1655747313030893,-0.1210981621885276,0.1423871028985319,0.7266042602281457,0.06449731777379,3.850095960079084,0.1810924764083112,-0.1382502965021054,0.1541961225495277,0.8493293413173648,0.0212588634649228,1.0181735928143705,0.4021135340709064,0.6484837885851436,0.0698017654074846,-0.2639104263827191,0.122924598409827,-0.43,0.06,2.12,0.18,29.75,0.41,389,3,-0.7928598,0.11080044788591786,3.9089832000000007,0.33326110439113654,3.988580740105217,0.32746190856352925,30.016183573538097,0.4086871900782083,3.5240781427211547
,2M05350513-0520244,,83.771375,-5.34011111,,,,,,,,,4126.16,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.626,0.019,,,,,,,,,,,,26.75,0.28,4126.16,10.04,9.15,0.44,0.53,11.249,0.031,b'2M05350513-0520244',3.017365231561559e+18,4117.49,30.4168,4.17136,0.0933597,26.2577,0.335228,564.0,-0.38,0.46,-0.42,0.18,3017365231561559040,2.570694087403599,0.061912622,40.841415,-0.40860283728202806,0.053171143,-0.5779944214150858,0.043610577,15.668404,0.0047458348392671,1.3300829,430.0,-1.2197227,0.39470336,0.9576333,261.0,,0.0,99.0,14.23,,2.75,,,,,,343.0,b'0535051-052024',25.7,0.2,16.98,2.75,0.7776333333333332,0.0405128446115288,-0.1101300000000001,0.1495638481449525,3.8555266666666665,0.1623793546365914,2.5580233333333338,0.370992752372735,10.507771339961874,0.3711187207507787,0.7764874573108058,0.0613661018396636,3.861065793330873,0.16516154181252,-0.1162421440103876,0.1402473053656759,0.731628039265014,0.0625937327884622,3.851134952940594,0.1803199622511053,-0.1333641690108474,0.1519073088719697,0.8576766467065867,0.0183716369122453,1.0315710179640716,0.4013966909730951,0.6521561779244498,0.0682694113832365,-0.2592832158151931,0.1210257724273368,-0.38,0.46,-0.42,0.18,26.75,0.28,389,3,-0.7006668,0.8481928125894017,-0.7744212,0.33194853189734097,1.0443477196947768,0.6200455252186405,26.770378446328166,0.280830521967693,3.9865302863693266
,2M05350537-0524105,,83.772375,-5.40291667,,,,,,,,,4249.94,50.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.616,0.035,,,,,,,,,,,,26.33,0.87,4249.94,50.38,16.2,0.36,0.95,10.443,0.048,b'2M05350537-0524105',3.017363822812731e+18,4246.06,23.0749,4.30701,0.0724361,25.7421,0.353224,77.0,0.14,0.36,-0.19,0.08,3017363822812730880,2.570694087403599,0.07634525,33.26472,0.08222028902345113,0.06715588,-0.30981162973866916,0.048543356,15.977661,0.0170022597376893,1.242979,429.0,-6.481534,0.3951048,0.7849268,265.0,,0.0,99.0,14.3,,2.69,3.58,2.3,-0.16,0.37,5.75,348.0,b'0535053-052410',25.6,0.8,16.99,2.69,0.8914528301886789,0.081,-0.007692452830189,0.1857374384236453,3.869145283018868,0.1634857142857142,2.3919660377358496,0.4323922413793104,10.34171404436439,0.4325003271485708,0.8700374389910116,0.0949925295483396,3.87597011042505,0.1692790846491694,-0.0303235005031669,0.1705853043102717,0.8203749746444093,0.0941150668069045,3.86637299315253,0.1821715151975487,-0.0474869847285162,0.1783183681032005,1.0066756756756752,0.0807969644902634,1.2716824324324314,0.6324492754868268,0.7208364688290846,0.0953889643999573,-0.1767049783528794,0.1527131075933939,0.14,0.36,-0.19,0.08,26.33,0.87,389,3,0.25814040000000005,0.6637925853403306,-0.3503334,0.14753354127343382,0.43516658565165595,0.41129055765958944,26.33359584176205,0.8699077535139378,2.856479866750977
,2M05350540-0524150,,83.7725,-5.40416667,,,,,,,,,3686.05,23.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.195,0.039,,,,,,,,,,,,24.4,0.28,3686.05,23.07,4.84,1.85,1.51,11.929,0.06,b'2M05350540-0524150',3.017363818505498e+18,3822.12,87.1918,4.76501,0.335012,1.17431,0.0,176.0,0.95,0.25,1.04,0.23,,2.570694087403599,,,,,,,,,,,,,,266.0,,0.0,99.0,16.21,,,,,,,,350.0,,,,,,0.4509872611464969,0.0340327181208054,-0.4786178343949043,0.1732557046979867,3.785296178343949,0.1750815436241612,3.2470382165605094,0.4438876318312565,11.196786223189047,0.4439929191680405,0.4735983231162423,0.0352942604891104,3.788278634234633,0.1752157811717902,-0.4545325538127799,0.1689923916486977,0.4540545210274365,0.0459789403645667,3.762919704860092,0.2205352064129588,-0.4483313645816177,0.1925555926343296,0.454466501240695,0.0219568088069512,0.3825167493796529,0.1835572529826488,0.4292954623725707,0.0214405137113219,-0.5776427156885954,0.0674398208221794,0.95,0.25,1.04,0.23,24.4,0.28,389,3,1.751667,0.46116290430389134,1.9176144,0.42434557935046296,2.5972258788900824,0.4416986628819114,24.537839804391428,0.2823249934402011,2.8740070473219896
,2M05350563-0525195,,83.77345833,-5.42208333,,,,,,,,,4582.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.434,0.026,,,,,,,,,,,,28.83,0.52,4582.0,10.0,42.24,0.81,1.05,8.11,0.055,b'2M05350563-0525195',3.017363582294584e+18,4644.57,26.2378,4.40078,0.0559831,29.0238,0.52646,,,,,,3017363582294583936,2.570694087403599,0.019807624,128.5886,0.04482235542872859,0.01951405,-0.21637579101172008,0.014906917,11.064143,0.0037566117797966,1.3802118,386.0,2.8433347,0.122777194,1.1038474,273.0,,1746.0,99.0,10.18,,1.34,3.702,0.98,1.12,1.89,5.48,358.0,b'0535056-052519',27.3,1.8,11.52,1.34,1.301388888888889,0.0255493366500829,0.2608333333333333,0.163992087754001,3.89,0.1567910447761193,1.938611111111111,0.3976173350116885,9.88835911773965,0.397734871089265,1.173462441863265,0.0437925900802115,3.905293243882695,0.1615447395361424,0.2011705577243119,0.1559814285285216,1.1137462271076897,0.0513668909976293,3.900782695709404,0.170608574963595,0.1814659945000198,0.1614363157728646,1.5187556786224206,0.1067069651456342,2.3099056807857066,0.8095856966834531,0.9547327159906092,0.0673983818084537,0.0515228085920177,0.13883190228888,0.04482235542872859,0.01951405,-0.21637579101172008,0.014906917,28.83,0.52,389,3,0.0826461482808155,0.03598682104036431,-0.39896666601487024,0.027657946741802598,0.4074368496057709,0.02806335655420377,28.832878884815102,0.5199482306378294,3.34798159080321
,2M05350568-0525058,,83.77366667,-5.41827778,,,,,,,,,4205.5,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.243,0.037,,,,,,,,,,,,27.17,0.29,4205.5,8.81,99.0,0.87,0.16,10.68,0.055,b'2M05350568-0525058',3.017363582294579e+18,4105.97,35.6514,3.9584,0.106393,2.032,0.0,,,,,,3017363582294579456,2.570694087403599,0.04986303,50.209248,-1.1303176435056015,0.04419666,-0.3860937430239215,0.032752708,14.424441,0.0033415777335079,1.5922289,412.0,5.051346,0.32146797,1.1815379,275.0,a,1745.0,99.0,13.01,,2.28,3.544,0.13,-0.13,0.24,5.01,360.0,,,,,,0.8495283018867925,0.0397098214285718,-0.0454245283018867,0.1517168367346941,3.8649528301886793,0.1592102678571427,2.4506603773584903,0.373004464285715,10.40040838398703,0.3731297535116574,0.8349989129422756,0.0625354156684154,3.8707717832758353,0.1648847913620941,-0.0612362389250394,0.1405216886297859,0.7892932311309904,0.0639056939886503,3.861710595582904,0.1772707193788805,-0.0779011370643344,0.1496274649531649,0.9526946107784432,0.0244687578576821,1.1840748502994012,0.4785780217500638,0.6939592439474844,0.0699100651137706,-0.2066113526261695,0.122473477694875,-1.1303176435056015,0.04419666,-0.3860937430239215,0.032752708,27.17,0.29,389,3,-2.0841474901542387,0.08306241668329206,-0.711902809012088,0.06064045728217017,2.2023797061804564,0.08134302870435671,27.259115472997205,0.2891266355519602,3.202895366275822
,2M05350571-0523540,,83.77379167,-5.39833333,,,,,,,,,3029.62,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.171,0.018,,,,,,,,,,,,23.77,0.22,3029.62,6.43,21.64,0.16,0.42,11.461,0.03,b'2M05350571-0523540',3.017363818505598e+18,3078.81,34.9644,4.21892,0.199016,23.2988,0.975756,39.0,-1.04,0.47,-0.84,0.05,3017363818505597696,2.570694087403599,0.084712386,29.858353,-1.139073267716542,0.07151448,-1.0395776420752947,0.053762816,15.627426,0.0050176777918165,1.3620968,410.0,-8.362077,0.52843434,0.72001684,276.0,,0.0,99.0,13.96,,3.04,3.5,0.0,-0.38,0.15,4.73,361.0,,,,,,0.1276947368421052,0.0116467171717171,-1.1569157894736843,0.2280513888888886,3.5853894736842102,0.1896066919191918,4.814984210526316,0.5830401515151511,12.764732217154856,0.5831203142211797,0.1192343389389842,0.0055284654006326,3.620022468981219,0.1815568158239653,-1.234355775811245,0.202945881234667,0.1097152182036069,0.0058642667892363,3.411917363930149,0.0745333431855768,-1.0565997271817018,0.0973260293030887,,,,,,,,,-1.04,0.47,-0.84,0.05,23.77,0.22,389,3,-1.9176144,0.8667403764952224,-1.5488424,0.09296358155772615,2.4649863624623,0.6769260173106556,23.897469693821666,0.2296963514428196,2.699567396523589
,2M05350617-0522124,,83.77570833,-5.37011111,,,,,,,,,3828.14,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.238,0.035,,,,,,,,,,,,29.26,0.24,3828.14,7.31,9.69,1.16,0.51,11.867,0.037,b'2M05350617-0522124',3.017364299541936e+18,3955.21,26.0969,4.52682,0.123364,29.3832,0.482721,264.0,-0.85,0.39,-0.75,0.16,,2.570694087403599,,,,,,,,,,,,,,3064.0,,0.0,0.0,16.2,,,,,,,,374.0,,,,,,0.5455524475524475,0.0319668431849625,-0.355337062937063,0.1526829039645054,3.8136657342657343,0.1689746934783647,3.0043398601398605,0.3903648633175898,10.9540878667684,0.3904845823993023,0.5661205244648879,0.0398075000197953,3.8167555509070064,0.1673298823047437,-0.3395299460450796,0.1443465294871303,0.5389331131250903,0.0483030158816027,3.7976109906837294,0.1968623322977143,-0.3427978155297831,0.1634380601956217,0.5719933829611248,0.0148606770638295,0.5605699751861041,0.2285811412321761,0.5041868726833785,0.0521107748076733,-0.4668034284285998,0.1205367182552277,-0.85,0.39,-0.75,0.16,29.26,0.24,389,3,-1.5672810000000001,0.7192069742974968,-1.382895,0.2952103089913359,2.0901598776136723,0.5736802697030929,29.33455928276384,0.2428547473954431,2.728528561834874
,2M05350627-0522027,,83.776125,-5.36741667,,,,,,,,,4450.92,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14,0.023,,,,,,,,,,,,27.96,0.23,4450.92,6.15,27.39,0.27,0.24,9.88,0.038,b'2M05350627-0522027',3.017364303848915e+18,4475.98,18.7047,4.26006,0.0656276,27.3519,0.433095,129.0,-0.32,0.24,0.11,0.34,,2.570694087403599,,,,,,,,,,,,,,286.0,,0.0,99.0,14.91,,2.78,3.643,3.77,-0.08,0.82,6.31,375.0,,,,,,1.1248947368421054,0.0285778330319463,0.1549368421052632,0.1555355593607302,3.88,0.1578577833031946,2.115105263157895,0.3851691862361378,10.064853269786434,0.3852905197437455,1.0404941621458188,0.0544233262805112,3.895810765129525,0.1631837126802153,0.1080169952112586,0.1465536391084425,0.9826264240608936,0.0574429871210176,3.8890782047882575,0.1731758736722581,0.0884424234222731,0.1538051163794371,1.3014324517512512,0.0678838375979814,1.8123818918274963,0.6802861010530724,0.8528113558923155,0.0722115737675205,-0.040772984784454,0.1267122539988425,-0.32,0.24,0.11,0.34,27.96,0.23,389,3,-0.5900352000000001,0.442549794754353,0.2028246,0.6269143514032839,0.6239225557745127,0.46550095427795657,27.966960495477593,0.23017714797332067,2.7733592823979714
,2M05350651-0524414,,83.777125,-5.4115,,,,,,,,,4269.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.455,0.018,,,,,,,,,,,,25.72,0.22,4269.0,7.0,21.56,0.07,0.24,10.665,0.032,b'2M05350651-0524414',3.0173636123470694e+18,4319.95,30.7597,4.72332,0.102912,25.3413,0.612785,,,,,,3017363612347069440,2.570694087403599,0.048385505,50.712975,1.9372831478659491,0.040288128,0.9206746172993405,0.030503683,14.061331,0.0031123792838982,1.5521564,380.0,1.36537,0.25605166,1.0494301,291.0,,1754.0,99.0,12.86,,2.07,3.562,0.24,-0.06,0.27,5.18,382.0,,,,,,0.910989010989011,0.036734693877551,0.0076923076923076,0.1520408163265306,3.87,0.1622448979591837,2.3657142857142857,0.3751020408163266,10.315462292342826,0.3752266296562253,0.8856635571031118,0.0615144807999915,3.878176363807307,0.1645057008665573,-0.0169919365388826,0.1406772164905971,0.8339009712782856,0.0624957583420591,3.868692160535375,0.175820999127199,-0.0349623176254458,0.1492236562096526,1.0324324324324323,0.0317225085910652,1.3167567567567569,0.5423120704467354,0.7328802446839178,0.069039055435672,-0.1638181381882079,0.1230646159655598,1.9372831478659491,0.040288128,0.9206746172993405,0.030503683,25.72,0.22,389,3,3.5720789050241093,0.07922917325518253,1.6975950998535623,0.05774812912634937,3.9549433405252556,0.0775550707762281,26.02229768538445,0.21776352510615138,2.80993544839172
,2M05350727-0522266,,83.78029167,-5.37405556,,,,,,,,,3163.11,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.076,0.027,,,,,,,,,,,,25.99,0.27,3163.11,37.48,13.13,0.47,0.39,11.52,0.043,b'2M05350727-0522266',3.0173643038489165e+18,3186.84,34.5825,3.19453,0.134987,26.475,0.727366,131.0,0.24,0.09,-0.66,0.78,3017364303848916480,2.570694087403599,0.07414332,31.898935,-0.06119661690802447,0.0653706,-1.2558360150970405,0.05208358,15.819197,0.0056292385914861,0.5345402,413.0,-11.413753,0.4729863,0.6272436,300.0,,0.0,99.0,14.3,,2.78,3.526,0.6,-0.49,0.23,5.85,391.0,b'0535073-052226',27.1,0.9,17.08,2.78,0.1846486842105263,0.0186611778846154,-0.9907026315789472,0.2506419871794871,3.644414473684211,0.2317149639423079,4.406522368421053,0.6406496794871792,12.356270375049592,0.640722634535118,0.1727682575181697,0.018828873179568,3.67035847576675,0.214451276203522,-1.0443766194382855,0.2714336608255964,0.1749134480819646,0.0276541668842162,3.401405020903453,0.2155724389759932,-0.7673691947088561,0.2713315490008849,0.1316331892251414,0.014956204379562,0.0715281310276022,0.0554350025547445,,,,,0.24,0.09,-0.66,0.78,25.99,0.27,389,3,0.44252640000000004,0.16598248934932866,-1.2169476000000001,1.438241421742428,1.2949096786427694,1.3528471368396189,26.022238394800755,0.277941458239944,2.386573455502425
,2M05350739-0525481,,83.78079167,-5.43002778,,,,,,,,,2814.95,17.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.817,0.018,,,,,,,,,,,,25.8,0.3,2814.95,17.31,9.62,0.98,0.41,12.308,0.03,b'2M05350739-0525481',3.0173635135750897e+18,2932.64,61.4811,4.50594,0.313791,1.2552,0.0,585.0,-0.16,0.06,0.27,0.05,,2.570694087403599,,,,,,,,,,,,,,303.0,,0.0,99.0,15.08,,,,,,,,394.0,,,,,,0.0468777777777777,0.0045814361702127,-1.776200000000001,0.1212708510638297,3.6387333333333336,0.0698096808510637,6.294255555555558,0.302546755319149,14.244003562184098,0.3027012086740685,,,,,,,,,,,,,,,,,,,,,-0.16,0.06,0.27,0.05,25.8,0.3,389,3,-0.29501760000000005,0.11065499289955244,0.49784220000000007,0.09227291174207089,0.5786901074068919,0.09742399876410944,25.806489149832267,0.29993252017532573,3.3564984095230885
,2M05350773-0521014,,83.78220833,-5.35038889,,,,,,,,,4326.53,15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.624,0.026,,,,,,,,,,,,28.7,0.3,4326.53,15.17,24.86,0.97,1.14,12.143,0.04,b'2M05350773-0521014',0.0,4253.81,122.138,4.59321,0.314254,2.70831,0.0,629.0,-0.56,0.16,-1.3,0.13,,2.570694087403599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9742087912087908,0.044152709359606,0.0519461538461536,0.1584070138400188,3.87,0.1637724137931036,2.283528571428572,0.3880184377199156,10.233276578057112,0.3881388805430358,0.9305538628189388,0.0677242938479718,3.884041172903261,0.1649957009986467,0.0220186840685687,0.1481446176742736,0.8766610678817306,0.0686829389247506,3.875386419336273,0.1763882049379173,0.0033295083313198,0.1566105152585488,1.110175675675675,0.0468365384615384,1.4528074324324318,0.6207152884615385,0.7692327328753414,0.076578218015311,-0.1249209758233846,0.1302530220140947,-0.56,0.16,-1.3,0.13,28.7,0.3,389,3,-1.0325616000000002,0.29512505292502705,-2.397018,0.24041357099639782,2.609957614621081,0.24998332444025523,28.818429498328296,0.2996237193982289,3.093580361116695
,2M05350822-0524032,,83.78425,-5.40088889,,,,,,,,,3168.52,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.886,0.018,,,,,,,,,,,,26.43,0.26,3168.52,7.79,6.48,1.3,0.76,12.302,0.03,b'2M05350822-0524032',3.017363616654283e+18,3313.9,138.133,4.32496,1.88267,25.2839,0.901362,679.0,1.14,0.13,1.47,0.22,,2.570694087403599,,,,,,,,,,,,,,314.0,,0.0,0.0,15.85,,,,,,,,409.0,,,,,,0.1867842105263158,0.0073749223602484,-0.9864315789473684,0.2197422101449274,3.6479736842105264,0.2262600414078677,4.397268421052631,0.5740824792960662,12.34701642768117,0.5741638926415655,0.1752717569417298,0.0052462999952858,3.6720171135174313,0.2105464975729991,-1.036812645025296,0.225673828890249,0.1774628271185916,0.0141626518636549,3.404011901184252,0.2029106227388708,-0.7604746922828877,0.2365010444848804,0.1336122381110742,0.0041204379562043,0.0726417958097771,0.0478372981751824,,,,,1.14,0.13,1.47,0.22,26.43,0.26,389,3,2.1020004,0.24024933498322115,2.7104742,0.4061874266791133,3.4300256661526314,0.35359787620828226,26.6516411515401,0.2618229447084169,2.147741499054084
,2M05350829-0524348,,83.78454167,-5.40966667,,,,,,,,,3064.95,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68,0.035,,,,,,,,,,,,25.05,0.29,3064.95,8.25,7.43,0.69,0.51,12.088,0.055,b'2M05350829-0524348',3.017363616654297e+18,3128.39,63.1543,3.41742,0.6393,1.14541,0.0,17.0,-0.57,0.46,0.12,0.01,,2.570694087403599,,,,,,,,,,,,,,317.0,,0.0,99.0,14.83,,,,,,,,412.0,b'0535083-052434',0.0,0.0,14.83,0.0,0.1447380952380951,0.0080277777777777,-1.113154761904762,0.2264305555555555,3.612107142857143,0.2005252525252523,4.711571428571429,0.5800265151515154,12.661319435199967,0.5801070943001887,0.1321299603940225,0.0066468939349319,3.634798318458076,0.1954812321737309,-1.1835590417347372,0.2214090419098193,0.1267084933431111,0.0092328364882243,3.391548445967929,0.1071410769002316,-0.9529046216458787,0.1357863856167366,,,,,,,,,-0.57,0.46,0.12,0.01,25.05,0.29,389,3,-1.0510002,0.8482143278349641,0.22126320000000002,0.018517391039776638,1.0740385580016576,0.8300320736294351,25.07301455397963,0.2919073168074737,2.375350347347396
,2M05350853-0524411,,83.78554167,-5.41141667,,,,,,,,,3048.41,28.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.932,0.036,,,,,,,,,,,,31.54,1.53,3048.41,28.89,10.95,0.62,0.52,11.746,0.054,b'2M05350853-0524411',3.017363616641707e+18,3116.77,47.1431,4.87303,0.1752,32.3946,0.825532,171.0,-1.82,0.73,-0.07,0.18,,2.570694087403599,,,,,,,,,,,,,,322.0,,0.0,99.0,15.0,,,3.5,0.0,-0.8,0.15,5.9,416.0,,,,,,0.1368619047619046,0.0192822222222221,-1.1328452380952383,0.2659944444444442,3.600292857142857,0.201974747474747,4.758828571428571,0.6797151515151514,12.70857657805711,0.6797839140328802,0.1260927801260822,0.0141711413960396,3.627880895578166,0.1970179779889138,-1.2073399073340985,0.2555629162611054,0.1184665211945334,0.0175092023685519,3.3988690399011325,0.1120840918784926,-0.9981322718993222,0.169670238476924,,,,,,,,,-1.82,0.73,-0.07,0.18,31.54,1.53,389,3,-3.3558252,1.3462665831925709,-0.12907020000000002,0.3318962926701653,3.3583064019655926,1.3453331363538832,31.718288445146012,1.5280535053741044,2.386270811001346
