molecule,isotope,frequency,intensity,einstein_a,air_halfwidth,self_halfwidth,lower_energy,t_exponent,p_shift,upper_global,lower_global,upper_local,lower_local,err1,err2,err3,err4,err5,err6,ref1,ref2,ref3,ref4,ref5,ref6,mixing_flag,upper_weight,lower_weight
5,5,3777.9534,1.201e-36,0.2818,0.042,0.041,5523.233,0.67,0,              2,              0,,     P 56,4,6,6,2,2,0,2,2,2,2,1,0,,222,226
5,5,3784.5935,3.012e-36,0.284,0.042,0.041,5331.1678,0.67,0,              2,              0,,     P 55,4,6,6,2,2,0,2,2,2,2,1,0,,218,222
5,5,3791.1796,7.433e-36,0.2862,0.042,0.041,5142.41,0.67,0,              2,              0,,     P 54,4,6,6,2,2,0,2,2,2,2,1,0,,214,218
5,5,3797.7116,1.803e-35,0.2882,0.042,0.041,4956.9662,0.67,0,              2,              0,,     P 53,4,6,6,2,2,0,2,2,2,2,1,0,,210,214
5,5,3801.3205,2.054e-36,0.9091,0.042,0.041,5605.8049,0.67,0,              3,              1,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,178,182
5,5,3804.1892,4.305e-35,0.2904,0.042,0.041,4774.8428,0.67,0,              2,              0,,     P 52,4,6,6,2,2,0,2,2,2,2,1,0,,206,210
5,5,3807.3296,4.263e-36,0.9161,0.042,0.041,5451.827,0.67,0,              3,              1,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,174,178
5,5,3810.6125,1.011e-34,0.2927,0.042,0.041,4596.0462,0.67,0,              2,              0,,     P 51,4,6,6,2,2,0,2,2,2,2,1,0,,202,206
5,5,3813.2833,8.7e-36,0.923,0.042,0.041,5301.1922,0.67,0,              3,              1,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,170,174
5,5,3816.9813,2.335e-34,0.2949,0.042,0.041,4420.5826,0.67,0,              2,              0,,     P 50,4,6,6,2,2,0,2,2,2,2,1,0,,198,202
5,5,3819.1816,1.746e-35,0.9301,0.042,0.041,5153.9056,0.67,0,              3,              1,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,166,170
5,5,3823.2955,5.304e-34,0.2971,0.042,0.041,4248.4582,0.67,0,              2,              0,,     P 49,4,6,6,2,2,0,2,2,2,2,1,0,,194,198
5,5,3825.0244,3.446e-35,0.9373,0.042,0.041,5009.9726,0.67,0,              3,              1,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,162,166
5,2,3827.9,1.032e-36,0.3049,0.042,0.041,6871.4721,0.67,0,              2,              0,,     P 61,4,6,6,2,2,0,2,2,2,2,1,0,,242,246
5,5,3829.5549,1.185e-33,0.2994,0.042,0.041,4079.6789,0.67,0,              2,              0,,     P 48,4,6,6,2,2,0,2,2,2,2,1,0,,190,194
5,5,3830.8115,6.688e-35,0.9446,0.042,0.041,4869.3981,0.67,0,              3,              1,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,158,162
5,2,3835.2585,2.957e-36,0.3073,0.042,0.041,6652.293,0.67,0,              2,              0,,     P 60,4,6,6,2,2,0,2,2,2,2,1,0,,238,242
5,5,3835.7595,2.603e-33,0.3016,0.042,0.041,3914.2506,0.67,0,              2,              0,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,186,190
5,3,3836.1943,1.657e-36,0.307,0.042,0.041,6412.3306,0.67,0,              2,              0,,     P 59,4,6,6,2,2,0,2,2,2,2,1,0,,117,119
5,5,3836.5428,1.276e-34,0.9519,0.042,0.041,4732.1872,0.67,0,              3,              1,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,154,158
5,6,3839.1232,1.975e-36,0.3049,0.042,0.041,5077.9431,0.67,0,              2,              0,,     P 53,4,6,6,2,2,0,2,2,2,2,1,0,,1260,1284
5,5,3841.9092,5.625e-33,0.3039,0.042,0.041,3752.179,0.67,0,              2,              0,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,182,186
5,5,3842.2182,2.393e-34,0.9591,0.042,0.041,4598.3445,0.67,0,              3,              1,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,150,154
5,2,3842.5595,8.328e-36,0.3096,0.042,0.041,6436.5462,0.67,0,              2,              0,,     P 59,4,6,6,2,2,0,2,2,2,2,1,0,,234,238
5,2,3843.1798,1.035e-36,0.9693,0.042,0.041,7074.0548,0.67,0,              3,              1,,     P 52,4,6,6,2,2,0,2,2,2,2,1,0,,206,210
5,3,3843.4036,4.573e-36,0.3095,0.042,0.041,6200.814,0.67,0,              2,              0,,     P 58,4,6,6,2,2,0,2,2,2,2,1,0,,115,117
5,6,3845.7959,4.817e-36,0.3072,0.042,0.041,4891.4122,0.67,0,              2,              0,,     P 52,4,6,6,2,2,0,2,2,2,2,1,0,,1236,1260
5,5,3847.8376,4.414e-34,0.9668,0.042,0.041,4467.8748,0.67,0,              3,              1,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,146,150
5,5,3848.0037,1.195e-32,0.3062,0.042,0.041,3593.4699,0.67,0,              2,              0,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,178,182
5,2,3849.8027,2.306e-35,0.3119,0.042,0.041,6224.2394,0.67,0,              2,              0,,     P 58,4,6,6,2,2,0,2,2,2,2,1,0,,230,234
5,2,3849.9832,2.519e-36,0.9761,0.042,0.041,6887.7415,0.67,0,              3,              1,,     P 51,4,6,6,2,2,0,2,2,2,2,1,0,,202,206
5,3,3850.2516,1.183e-36,0.9755,0.042,0.041,6683.6369,0.67,0,              3,              1,,     P 50,4,6,6,2,2,0,2,2,2,2,1,0,,99,101
5,3,3850.5555,1.24e-35,0.3117,0.042,0.041,5992.733,0.67,0,              2,              0,,     P 57,4,6,6,2,2,0,2,2,2,2,1,0,,113,115
5,6,3852.4123,1.155e-35,0.3095,0.042,0.041,4708.2859,0.67,0,              2,              0,,     P 51,4,6,6,2,2,0,2,2,2,2,1,0,,1212,1236
5,5,3853.4008,8.001e-34,0.9743,0.042,0.041,4340.7827,0.67,0,              3,              1,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,142,146
5,5,3854.0431,2.497e-32,0.3086,0.042,0.041,3438.1287,0.67,0,              2,              0,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,174,178
5,6,3855.4229,1.035e-36,0.9773,0.042,0.041,5405.3203,0.67,0,              3,              1,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,1020,1044
5,2,3856.7278,6.033e-36,0.9841,0.042,0.041,6704.8945,0.67,0,              3,              1,,     P 50,4,6,6,2,2,0,2,2,2,2,1,0,,198,202
5,3,3856.9066,2.776e-36,0.9835,0.042,0.041,6504.9314,0.67,0,              3,              1,,     P 49,4,6,6,2,2,0,2,2,2,2,1,0,,97,99
5,2,3856.9882,6.28e-35,0.3144,0.042,0.041,6015.3806,0.67,0,              2,              0,,     P 57,4,6,6,2,2,0,2,2,2,2,1,0,,226,230
5,3,3857.6498,3.307e-35,0.3142,0.042,0.041,5788.0953,0.67,0,              2,              0,,     P 56,4,6,6,2,2,0,2,2,2,2,1,0,,111,113
5,5,3858.9078,1.426e-33,0.9821,0.042,0.041,4217.0726,0.67,0,              3,              1,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,138,142
5,6,3858.9722,2.724e-35,0.3119,0.042,0.041,4528.5706,0.67,0,              2,              0,,     P 50,4,6,6,2,2,0,2,2,2,2,1,0,,1188,1212
5,5,3860.0272,5.13e-32,0.311,0.042,0.041,3286.1608,0.67,0,              2,              0,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,170,174
5,6,3861.4954,2.113e-36,0.9845,0.042,0.041,5254.4651,0.67,0,              3,              1,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,996,1020
5,2,3863.4137,1.42e-35,0.992,0.042,0.041,6525.5205,0.67,0,              3,              1,,     P 49,4,6,6,2,2,0,2,2,2,2,1,0,,194,198
5,3,3863.503,6.4e-36,0.9912,0.042,0.041,6329.693,0.67,0,              3,              1,,     P 48,4,6,6,2,2,0,2,2,2,2,1,0,,95,97
5,2,3864.1157,1.681e-34,0.3169,0.042,0.041,5809.9774,0.67,0,              2,              0,,     P 56,4,6,6,2,2,0,2,2,2,2,1,0,,222,226
5,5,3864.3584,2.497e-33,0.9896,0.042,0.041,4096.7489,0.67,0,              3,              1,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,134,138
5,3,3864.6863,8.67e-35,0.3166,0.042,0.041,5586.9085,0.67,0,              2,              0,,     P 55,4,6,6,2,2,0,2,2,2,2,1,0,,109,111
5,6,3865.4756,6.314e-35,0.3143,0.042,0.041,4352.2727,0.67,0,              2,              0,,     P 49,4,6,6,2,2,0,2,2,2,2,1,0,,1164,1188
5,5,3865.9558,1.036e-31,0.3133,0.042,0.041,3137.5715,0.67,0,              2,              0,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,166,170
5,6,3867.5104,4.242e-36,0.9923,0.042,0.041,5107.0429,0.67,0,              3,              1,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,972,996
5,5,3869.7526,4.299e-33,0.9975,0.0425,0.041,3979.8158,0.67,0,              3,              1,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,130,134
5,2,3870.0405,3.283e-35,0.9993,0.042,0.041,6349.6261,0.67,0,              3,              1,,     P 48,4,6,6,2,2,0,2,2,2,2,1,0,,190,194
5,3,3870.0406,1.45e-35,0.9987,0.042,0.041,6157.9281,0.67,0,              3,              1,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,93,95
5,2,3871.1852,4.421e-34,0.3192,0.042,0.041,5608.0374,0.67,0,              2,              0,,     P 55,4,6,6,2,2,0,2,2,2,2,1,0,,218,222
5,3,3871.6649,2.234e-34,0.319,0.042,0.041,5389.1798,0.67,0,              2,              0,,     P 54,4,6,6,2,2,0,2,2,2,2,1,0,,107,109
5,5,3871.8289,2.058e-31,0.3158,0.042,0.041,2992.3661,0.67,0,              2,              0,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,162,166
5,6,3871.9222,1.439e-34,0.3167,0.042,0.041,4179.3986,0.67,0,              2,              0,,     P 48,4,6,6,2,2,0,2,2,2,2,1,0,,1140,1164
5,6,3873.4676,8.369e-36,1,0.042,0.041,4963.0589,0.67,0,              3,              1,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,948,972
5,5,3875.0901,7.272e-33,1.005,0.043,0.042,3866.2773,0.67,0,              3,              1,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,126,130
5,3,3876.5193,3.23e-35,1.007,0.042,0.041,5989.6432,0.67,0,              3,              1,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,91,93
5,2,3876.6083,7.464e-35,1.007,0.042,0.041,6177.2179,0.67,0,              3,              1,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,186,190
5,5,3877.6464,4.017e-31,0.3182,0.042,0.041,2850.5495,0.67,0,              2,              0,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,158,162
5,2,3878.1965,1.144e-33,0.3218,0.042,0.041,5409.568,0.67,0,              2,              0,,     P 54,4,6,6,2,2,0,2,2,2,2,1,0,,214,218
5,6,3878.3121,3.225e-34,0.3192,0.042,0.041,4009.9544,0.67,0,              2,              0,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,1116,1140
5,3,3878.5856,5.66e-34,0.3215,0.042,0.041,5194.9165,0.67,0,              2,              0,,     P 53,4,6,6,2,2,0,2,2,2,2,1,0,,105,107
5,6,3879.367,1.623e-35,1.008,0.042,0.041,4822.5182,0.67,0,              3,              1,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,924,948
5,5,3880.3709,1.209e-32,1.013,0.0436,0.043,3756.1376,0.67,0,              3,              1,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,122,126
5,3,3882.939,7.069e-35,1.015,0.042,0.041,5824.8443,0.67,0,              3,              1,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,89,91
5,2,3883.1169,1.667e-34,1.015,0.042,0.041,6008.3022,0.67,0,              3,              1,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,182,186
5,5,3883.408,7.709e-31,0.3206,0.042,0.041,2712.1267,0.67,0,              2,              0,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,154,158
5,6,3884.645,7.103e-34,0.3217,0.042,0.041,3843.9462,0.67,0,              2,              0,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,1092,1116
5,2,3885.1495,2.908e-33,0.3242,0.042,0.041,5214.5765,0.67,0,              2,              0,,     P 53,4,6,6,2,2,0,2,2,2,2,1,0,,210,214
5,6,3885.2086,3.093e-35,1.016,0.042,0.041,4685.426,0.67,0,              3,              1,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,900,924
5,3,3885.4482,1.409e-33,0.3239,0.042,0.041,5004.1258,0.67,0,              2,              0,,     P 52,4,6,6,2,2,0,2,2,2,2,1,0,,103,105
5,5,3885.5948,1.975e-32,1.021,0.0441,0.043,3649.4003,0.67,0,              3,              1,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,118,122
5,1,3887.1815,2.242e-36,0.3163,0.042,0.041,7652.4965,0.67,-0.005,              2,              0,,     P 63,4,6,6,2,2,3,2,3,2,2,1,1,,125,127
5,5,3889.1138,1.455e-30,0.3232,0.042,0.041,2577.1024,0.67,0,              2,              0,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,150,154
5,3,3889.2996,1.52e-34,1.022,0.042,0.041,5663.5376,0.67,0,              3,              1,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,87,89
5,2,3889.5662,3.66e-34,1.023,0.042,0.041,5842.8853,0.67,0,              3,              1,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,178,182
5,4,3889.9183,1.24e-36,0.3289,0.042,0.041,6131.9552,0.67,0,              2,              0,,     P 57,4,6,6,2,2,0,2,2,2,2,1,0,,678,690
5,5,3890.7618,3.169e-32,1.029,0.0446,0.045,3546.0694,0.67,0,              3,              1,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,114,118
5,6,3890.9208,1.538e-33,0.3242,0.042,0.041,3681.3798,0.67,0,              2,              0,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,1068,1092
5,6,3890.992,5.792e-35,1.024,0.042,0.041,4551.7872,0.67,0,              3,              1,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,876,900
5,2,3892.0441,7.265e-33,0.3267,0.042,0.041,5023.0699,0.67,0,              2,              0,,     P 52,4,6,6,2,2,0,2,2,2,2,1,0,,206,210
5,3,3892.2525,3.448e-33,0.3264,0.042,0.041,4816.8145,0.67,0,              2,              0,,     P 51,4,6,6,2,2,0,2,2,2,2,1,0,,101,103
5,5,3894.7635,2.697e-30,0.3256,0.042,0.041,2445.4815,0.67,0,              2,              0,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,146,150
5,1,3895.0835,6.981e-36,0.3189,0.042,0.041,7416.3467,0.67,-0.005,              2,              0,,     P 62,4,6,6,2,2,3,2,3,2,2,1,1,,123,125
5,3,3895.6009,3.214e-34,1.031,0.042,0.041,5505.7289,0.67,0,              3,              1,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,85,87
5,5,3895.8716,4.997e-32,1.038,0.0451,0.046,3446.1483,0.67,0,              3,              1,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,110,114
5,2,3895.956,7.896e-34,1.031,0.042,0.041,5680.9733,0.67,0,              3,              1,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,174,178
5,6,3896.7173,1.066e-34,1.032,0.042,0.041,4421.6066,0.67,0,              3,              1,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,852,876
5,6,3897.1395,3.273e-33,0.3267,0.042,0.041,3522.2611,0.67,0,              2,              0,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,1044,1068
5,4,3897.2179,3.383e-36,0.3314,0.042,0.041,5922.6122,0.67,0,              2,              0,,     P 56,4,6,6,2,2,0,2,2,2,2,1,0,,666,678
5,1,3897.7107,1.497e-36,1.049,0.042,0.041,7952.8521,0.67,0,              3,              1,,     P 55,4,6,6,2,2,0,2,2,2,2,1,0,,109,111
5,2,3898.8801,1.784e-32,0.3292,0.042,0.041,4835.0555,0.67,0,              2,              0,,     P 51,4,6,6,2,2,0,2,2,2,2,1,0,,202,206
5,3,3898.9985,8.296e-33,0.329,0.042,0.041,4632.9895,0.67,0,              2,              0,,     P 50,4,6,6,2,2,0,2,2,2,2,1,0,,99,101
5,5,3900.3571,4.917e-30,0.3282,0.042,0.041,2317.2685,0.67,0,              2,              0,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,142,146
5,5,3900.9243,7.741e-32,1.046,0.0457,0.047,3349.6406,0.67,0,              3,              1,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,106,110
5,3,3901.8429,6.675e-34,1.039,0.042,0.041,5351.4242,0.67,0,              3,              1,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,83,85
5,2,3902.2862,1.674e-33,1.039,0.042,0.041,5522.5722,0.67,0,              3,              1,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,170,174
5,6,3902.3843,1.927e-34,1.04,0.042,0.041,4294.8889,0.67,0,              3,              1,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,828,852
5,1,3902.9243,2.136e-35,0.3215,0.042,0.041,7183.7576,0.67,-0.005,              2,              0,,     P 61,4,6,6,2,2,3,2,3,2,2,1,1,,121,123
5,6,3903.3009,6.846e-33,0.3292,0.042,0.041,3366.5958,0.67,0,              2,              0,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,1020,1044
5,4,3904.4578,9.067e-36,0.3339,0.042,0.041,5716.7959,0.67,0,              2,              0,,     P 55,4,6,6,2,2,0,2,2,2,2,1,0,,654,666
5,1,3905.0849,4.007e-36,1.057,0.042,0.041,7747.3557,0.67,0,              3,              1,,     P 54,4,6,6,2,2,0,2,2,2,2,1,0,,107,109
5,2,3905.6574,4.305e-32,0.3317,0.042,0.041,4650.5399,0.67,0,              2,              0,,     P 50,4,6,6,2,2,0,2,2,2,2,1,0,,198,202
5,3,3905.6859,1.962e-32,0.3316,0.042,0.041,4452.6575,0.67,0,              2,              0,,     P 49,4,6,6,2,2,0,2,2,2,2,1,0,,97,99
5,5,3905.8945,8.807e-30,0.3307,0.042,0.041,2192.4677,0.67,0,              2,              0,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,138,142
5,5,3905.9196,1.178e-31,1.055,0.0464,0.048,3256.5497,0.67,0,              3,              1,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,102,106
5,6,3907.9929,3.424e-34,1.048,0.042,0.041,4171.6385,0.67,0,              3,              1,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,804,828
5,3,3908.0253,1.362e-33,1.047,0.042,0.041,5200.6291,0.67,0,              3,              1,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,81,83
5,2,3908.5567,3.486e-33,1.048,0.042,0.041,5367.6878,0.67,0,              3,              1,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,166,170
5,6,3909.4048,1.407e-32,0.3317,0.042,0.041,3214.3894,0.67,0,              2,              0,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,996,1020
5,4,3910.2393,1.604e-36,1.054,0.042,0.041,6276.4251,0.67,0,              3,              1,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,558,570
5,1,3910.7038,6.422e-35,0.3242,0.042,0.041,6954.738,0.67,-0.005,              2,              0,,     P 60,4,6,6,2,2,3,2,3,2,2,1,1,,119,121
5,5,3910.8575,1.759e-31,1.063,0.0469,0.05,3166.8788,0.67,0,              3,              1,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,98,102
5,5,3911.3755,1.551e-29,0.3334,0.042,0.041,2071.0836,0.67,0,              2,              0,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,134,138
5,4,3911.6378,2.389e-35,0.3365,0.042,0.041,5514.514,0.67,0,              2,              0,,     P 54,4,6,6,2,2,0,2,2,2,2,1,0,,642,654
5,3,3912.3148,4.557e-32,0.3341,0.042,0.041,4275.8252,0.67,0,              2,              0,,     P 48,4,6,6,2,2,0,2,2,2,2,1,0,,95,97
5,2,3912.3759,1.021e-31,0.3342,0.042,0.041,4469.5301,0.67,0,              2,              0,,     P 49,4,6,6,2,2,0,2,2,2,2,1,0,,194,198
5,1,3912.3969,1.054e-35,1.066,0.042,0.041,7545.4527,0.67,0,              3,              1,,     P 53,4,6,6,2,2,0,2,2,2,2,1,0,,105,107
5,6,3913.543,5.977e-34,1.057,0.0425,0.041,4051.8601,0.67,0,              3,              1,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,780,804
5,3,3914.1481,2.731e-33,1.055,0.042,0.041,5053.3491,0.67,0,              3,              1,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,79,81
5,2,3914.7674,7.134e-33,1.056,0.042,0.041,5216.3259,0.67,0,              3,              1,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,162,166
5,6,3915.4512,2.843e-32,0.3343,0.042,0.041,3065.6474,0.67,0,              2,              0,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,972,996
5,5,3915.7378,2.581e-31,1.072,0.0475,0.051,3080.6311,0.67,0,              3,              1,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,94,98
5,5,3916.8,2.682e-29,0.3359,0.0425,0.041,1953.1204,0.67,0,              2,              0,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,130,134
5,4,3916.9023,3.64e-36,1.062,0.042,0.041,6104.2634,0.67,0,              3,              1,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,546,558
5,1,3918.4219,1.897e-34,0.3269,0.042,0.041,6729.2969,0.67,-0.005,              2,              0,,     P 59,4,6,6,2,2,3,2,3,2,2,1,1,,117,119
5,4,3918.7579,6.185e-35,0.3391,0.042,0.041,5315.7742,0.67,0,              2,              0,,     P 53,4,6,6,2,2,0,2,2,2,2,1,0,,630,642
5,3,3918.8849,1.041e-31,0.3369,0.042,0.041,4102.499,0.67,0,              2,              0,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,93,95
5,6,3919.0343,1.025e-33,1.065,0.043,0.042,3935.5577,0.67,0,              3,              1,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,756,780
5,2,3919.0355,2.38e-31,0.3368,0.042,0.041,4292.0327,0.67,0,              2,              0,,     P 48,4,6,6,2,2,0,2,2,2,2,1,0,,190,194
5,1,3919.6465,2.723e-35,1.075,0.042,0.041,7347.1509,0.67,0,              3,              1,,     P 52,4,6,6,2,2,0,2,2,2,2,1,0,,103,105
5,3,3920.2111,5.379e-33,1.063,0.042,0.041,4909.5898,0.67,0,              3,              1,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,77,79
5,5,3920.5605,3.718e-31,1.081,0.0483,0.052,2997.8096,0.67,0,              3,              1,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,90,94
5,2,3920.918,1.434e-32,1.064,0.042,0.041,5068.4921,0.67,0,              3,              1,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,158,162
5,6,3921.4399,5.644e-32,0.3369,0.042,0.041,2920.375,0.67,0,              2,              0,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,948,972
5,5,3922.1678,4.56e-29,0.3386,0.043,0.042,1838.5822,0.67,0,              2,              0,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,126,130
5,4,3923.5042,8.116e-36,1.071,0.042,0.041,5935.6657,0.67,0,              3,              1,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,534,546
5,6,3924.4669,1.726e-33,1.074,0.0436,0.043,3822.7357,0.67,0,              3,              1,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,732,756
5,5,3925.3253,5.258e-31,1.09,0.0491,0.053,2918.4172,0.67,0,              3,              1,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,86,90
5,3,3925.3962,2.334e-31,0.3392,0.042,0.041,3932.6852,0.67,0,              2,              0,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,91,93
5,2,3925.636,5.453e-31,0.3395,0.042,0.041,4118.0542,0.67,0,              2,              0,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,186,190
5,4,3925.8179,1.574e-34,0.3419,0.042,0.041,5120.5839,0.67,0,              2,              0,,     P 52,4,6,6,2,2,0,2,2,2,2,1,0,,618,630
5,1,3926.0785,5.505e-34,0.3296,0.042,0.041,6507.4429,0.67,-0.005,              2,              0,,     P 58,4,6,6,2,2,3,2,3,2,2,1,1,,115,117
5,3,3926.2141,1.041e-32,1.072,0.042,0.041,4769.3562,0.67,0,              3,              1,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,75,77
5,1,3926.8335,6.905e-35,1.083,0.042,0.041,7152.4579,0.67,0,              3,              1,,     P 51,4,6,6,2,2,0,2,2,2,2,1,0,,101,103
5,2,3927.0086,2.832e-32,1.072,0.042,0.041,4924.1918,0.67,0,              3,              1,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,154,158
5,6,3927.3708,1.101e-31,0.3395,0.042,0.041,2778.5774,0.67,0,              2,              0,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,924,948
5,5,3927.479,7.616e-29,0.3412,0.0436,0.043,1727.473,0.67,0,              2,              0,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,122,126
5,6,3929.8405,2.856e-33,1.082,0.0441,0.043,3713.3981,0.67,0,              3,              1,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,708,732
5,5,3930.0322,7.296e-31,1.1,0.05,0.054,2842.4566,0.67,0,              3,              1,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,82,86
5,4,3930.045,1.778e-35,1.08,0.042,0.041,5770.6386,0.67,0,              3,              1,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,522,534
5,3,3931.8484,5.146e-31,0.3419,0.042,0.041,3766.39,0.67,0,              2,              0,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,89,91
5,3,3932.1572,1.979e-32,1.081,0.042,0.041,4632.6537,0.67,0,              3,              1,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,73,75
5,2,3932.1773,1.227e-30,0.3421,0.042,0.041,3947.6008,0.67,0,              2,              0,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,182,186
5,5,3932.7333,1.25e-28,0.344,0.0441,0.043,1619.7966,0.67,0,              2,              0,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,118,122
5,4,3932.8176,3.933e-34,0.3444,0.042,0.041,4928.9503,0.67,0,              2,              0,,     P 51,4,6,6,2,2,0,2,2,2,2,1,0,,606,618
5,2,3933.0389,5.495e-32,1.081,0.042,0.041,4783.4303,0.67,0,              3,              1,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,150,154
5,6,3933.2438,2.111e-31,0.3422,0.042,0.041,2640.2597,0.67,0,              2,              0,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,900,924
5,1,3933.6734,1.569e-33,0.3322,0.042,0.041,6289.1846,0.67,-0.005,              2,              0,,     P 57,4,6,6,2,2,3,2,3,2,2,1,1,,113,115
5,1,3933.958,1.722e-34,1.092,0.042,0.041,6961.3813,0.67,0,              3,              1,,     P 50,4,6,6,2,2,0,2,2,2,2,1,0,,99,101
5,5,3934.681,9.936e-31,1.109,0.051,0.055,2769.9306,0.67,0,              3,              1,,     P 20,4,6,7,6,6,0,2,2,2,2,1,0,,78,82
