RAJ2000,DEJ2000,_2MASS,Gaia,more,Nep,Teff,e_Teff,logg,e_logg,l_RVmean,RVmean,e_RVmean,Fbol,e_Fbol,Av,e_Av
86.6698150634766,-0.8894259929657,b'2M05464075-0053219',3218221404370299776,b'*',2,6342.23,443.468,5.13351,0.138022,b' ',62.0235,0.274915,7.994116,0.0,1.7,0.0
81.9956893920898,-0.88753199577332,b'2M05275896-0053151',3220343667970624128,b'*',2,4911.54,40.0055,4.64207,0.0589622,b' ',21.9647,0.372531,3.420618,0.0,0.15,0.0
87.0653228759766,-0.88597202301025,b'2M05481567-0053094',3218265453555290624,b'*',1,5551.34,61.1664,3.98941,0.10232,b' ',58.5759,0.193894,4.499551,0.294972,4.5,0.25
80.6784210205078,-0.88515704870224,b'2M05224282-0053065',3220484955215723776,b'*',2,4035.7,16.2596,4.78542,0.0561563,b' ',18.5946,0.216365,0.581019,0.03468,1.15,0.05
81.7662124633789,-0.88409298658371,b'2M05270389-0053027',3220508418620881536,b'*',2,5489.18,26.4359,5.1712,0.0483927,b' ',4.3424,0.15357,5.454102,0.0,0.3,0.0
83.6538772583008,-0.88342303037643,b'2M05343693-0053003',3217666593380085376,b'*',2,8164.42,780.129,4.47072,0.0645816,b'<',8.45461,0.0,30.41262,0.928581,0.0,0.0
87.6639785766602,-0.88133198022842,b'2M05503935-0052527',0,b' ',1,4428.06,19.7182,4.93366,0.0588014,b' ',123.173,0.16406,3.578177,0.0,0.65,0.05
82.5140228271484,-0.8810949921608,b'2M05300336-0052519',3220332737278017920,b'*',1,3986.69,13.2162,4.63037,0.0655458,b' ',20.5241,0.721517,2.155395,0.128651,1.45,0.2
83.4897613525391,-0.87930697202682,b'2M05335754-0052455',3217670274168379392,b'*',1,4385.0,25.2636,5.05252,0.0958078,b' ',46.7309,0.502488,0.0,0.0,0.0,0.0
87.4023513793945,-0.8763279914856,b'2M05493656-0052347',3218256726181774976,b'*',2,4091.36,11.3303,2.60253,0.0494713,b' ',57.7472,0.142465,3.552762,0.249238,2.75,0.4
83.2877578735352,-0.87517696619034,b'2M05330906-0052306',3220648675073267328,b'*',2,5826.86,37.3674,4.94963,0.0626086,b' ',-7.0744,0.147379,5.515459,0.179353,0.15,0.1
82.391242980957,-0.87234002351761,b'2M05293389-0052204',3220334253402277376,b'*',1,4659.18,38.9134,3.78857,0.0786589,b' ',3.0554,0.286557,2.632743,0.0,1.05,0.0500001
87.5668869018555,-0.87203198671341,b'2M05501605-0052193',3218091799437956224,b'*',2,4745.48,64.3078,3.62529,0.072341,b' ',61.8759,0.160594,3.673194,0.172832,2.9,0.15
82.659782409668,-0.86915600299835,b'2M05303834-0052089',3220660292960165888,b'*',1,6476.23,371.596,5.14204,0.133995,b' ',73.5273,0.390187,16.79433,0.0,0.25,0.0
84.6415786743164,-0.86901497840881,b'2M05383397-0052084',3217693943732104192,b'*',1,5137.33,44.4857,3.8549,0.0892034,b' ',22.1906,0.220811,8.976305,0.0,1.45,0.0
79.7520065307617,-0.8665400147438,b'2M05190048-0051595',3215265534861904256,b'*',1,6478.24,342.115,3.8851,0.133145,b'<',4.63364,0.0,5.0447,0.118001,0.05,0.05
81.7638244628906,-0.86466097831726,b'2M05270331-0051527',3220511480933169408,b'*',2,4295.77,15.6733,3.01824,0.0661811,b' ',54.0286,0.167207,0.959928,0.0,0.6,0.05
82.2190628051758,-0.8617929816246,b'2M05285257-0051424',3220340884831797504,b' ',1,4279.1,18.2886,4.68432,0.0631244,b' ',22.3211,0.26251,1.666101,0.260915,0.55,0.55
80.5744247436523,-0.86157095432281,b'2M05221786-0051416',3220484676041282688,b'*',1,6316.33,344.141,4.93875,0.14397,b' ',26.4732,0.444259,5.097405,0.128231,0.6,0.05
83.6445388793945,-0.85944503545761,b'2M05343468-0051340',3217672748069518720,b' ',4,4397.92,10.1438,4.60112,0.0368058,b' ',26.9359,0.183401,1.528832,0.0,0.35,0.0
81.6943283081055,-0.85845398902893,b'2M05264663-0051304',3220510205327276416,b'*',2,5404.42,38.5427,3.94189,0.0815932,b' ',74.2377,0.157069,5.4255,0.214851,0.8,0.0
83.061637878418,-0.85629999637604,b'2M05321479-0051226',3220651737385175808,b'*',1,7441.06,783.564,4.34717,0.0997074,b'<',5.77446,0.0,19.681987,1.210904,0.25,0.05
85.6292343139648,-0.85562402009964,b'2M05423101-0051202',3218972263437062656,b' ',2,5199.04,35.0582,4.96735,0.0555279,b' ',58.5525,0.160505,2.473322,0.213421,0.2,0.2
80.8349151611328,-0.85341101884842,b'2M05232037-0051122',3220487532196078208,b'*',2,5365.84,36.0403,3.89374,0.0734677,b' ',24.1723,0.148945,2.004903,0.0,1.15,0.0
83.4084548950195,-0.85186201334,b'2M05333802-0051067',3217670068009854464,b' ',1,5470.23,59.1373,4.47071,0.0963471,b' ',-42.1063,0.202614,5.149137,0.0,0.95,0.0
79.5816650390625,-0.85143202543259,b'2M05181959-0051051',3215269971564994048,b'*',1,6597.65,371.918,4.21906,0.112736,b'<',4.8583,0.0,13.022216,0.0,0.0,0.0
81.3424606323242,-0.84973901510239,b'2M05252219-0050590',3220521234802435712,b'*',1,5522.06,48.0134,5.03586,0.0958816,b' ',13.8464,0.326276,3.17439,0.0,0.2,0.0
80.811637878418,-0.84961903095245,b'2M05231479-0050586',3220488253750586368,b'*',2,4294.94,14.3587,4.76644,0.0450398,b' ',20.9059,0.176159,1.062374,0.036318,1.05,0.1
80.2467498779297,-0.84902399778366,b'2M05205922-0050564',3221214893497756928,b'*',2,3116.79,18.2477,5.15673,0.0578395,b' ',40.0713,0.311609,0.0,0.0,0.0,0.0
87.1938323974609,-0.84793198108673,b'2M05484651-0050525',3218270951113421696,b'*',2,4421.12,17.4615,3.22673,0.0647893,b' ',51.565,0.149536,9.295525,0.0,3.95,0.1
82.6214599609375,-0.84742397069931,b'2M05302915-0050507',3220707468880621568,b'*',1,8736.98,736.763,4.65012,0.0654165,b'<',5.71872,0.0,51.359428,1.697716,0.0,0.0
83.4581985473633,-0.84637600183487,b'2M05334996-0050469',3217671304960529664,b'*',1,5608.99,76.0937,4.17366,0.118541,b' ',47.2438,0.197484,4.612246,0.15246,1.35,0.0
87.5880661010742,-0.8459529876709,b'2M05502113-0050454',3218279884645433472,b'*',1,6241.2,72.994,4.99361,0.113896,b' ',41.0495,0.178169,8.053052,0.26187,3.0,0.05
84.6968383789062,-0.84498900175095,b'2M05384724-0050419',3217717518808520064,b'*',5,3017.3,10.4877,4.44357,0.0502956,b' ',13.2072,0.264418,0.528391,0.070369,0.0,0.0
84.1589126586914,-0.84363198280334,b'2M05363813-0050370',3217706489332606208,b'*',2,5814.5,39.8864,4.24853,0.0485984,b' ',18.7726,0.686176,26.910505,1.887862,0.05,0.05
80.7150115966797,-0.84229999780655,b'2M05225160-0050322',3220485573691003904,b'*',2,4054.86,15.8594,4.76293,0.0518727,b' ',19.9291,0.167731,0.658766,0.021079,1.2,0.0500001
81.5717544555664,-0.84095698595047,b'2M05261722-0050274',3220522780991518464,b'*',1,6489.81,433.516,5.15411,0.158482,b' ',-17.5393,0.396556,6.060448,0.0,0.75,0.0
87.1358261108398,-0.84005999565125,b'2M05483259-0050242',3218271702731533184,b'*',2,5303.14,29.9809,5.15978,0.0480644,b' ',43.5039,0.162251,4.163685,0.0,0.4,0.0
83.8344650268555,-0.83736002445221,b'2M05352027-0050144',3217661890392167680,b' ',1,4079.46,25.8222,4.75294,0.0855507,b' ',14.017,0.464176,0.0,0.0,0.0,0.0
83.7937774658203,-0.83694899082184,b'2M05351050-0050130',3217662577586939776,b'*',1,7284.88,486.84,4.63221,0.107702,b'<',6.71913,0.0,38.22903,3.396396,0.0,0.0
82.5610733032227,-0.8349369764328,b'2M05301465-0050057',3220708224794871808,b'*',1,4227.79,20.4784,4.49451,0.072088,b' ',22.0501,0.829409,2.422053,0.129153,0.8,0.2
79.7975616455078,-0.83366602659225,b'2M05191141-0050011',3221270483257282176,b'*',1,6591.6,611.167,5.34346,0.176518,b' ',2.0298,0.57208,4.838703,0.105762,0.4,0.0500001
81.8477172851562,-0.8304939866066,b'2M05272345-0049497',3220532509093036544,b'*',1,6783.36,536.859,5.22034,0.166459,b' ',54.4888,0.468326,10.19992,0.0,0.6,0.0
86.7432327270508,-0.82991999387741,b'2M05465837-0049477',3218222125924798464,b'*',1,5152.65,33.5333,3.92681,0.0910082,b' ',64.6416,0.199041,12.679724,0.859395,4.5,0.35
84.3115997314453,-0.82549399137497,b'2M05371478-0049317',3217708963233735168,b'*',5,3769.67,20.4744,4.40559,0.0698491,b' ',21.6622,0.483585,1.033568,0.221556,1.45,1.05
87.0963897705078,-0.8240470290184,b'2M05482313-0049265',3218266106390316288,b'*',4,4888.92,27.8372,3.84083,0.050183,b' ',4.3331,0.110691,13.914045,0.0,4.3,0.15
83.7954635620117,-0.82397997379303,b'2M05351091-0049263',3217662818105106304,b'*',2,5282.48,46.4543,3.98316,0.0927653,b' ',101.291,0.193672,3.779007,0.13376,1.6,0.0500002
84.7243881225586,-0.82223004102707,b'2M05385385-0049200',3217717656247650688,b' ',3,3202.93,12.5137,4.15896,0.0695778,b' ',13.8341,0.151672,0.982888,0.145399,0.65,0.65
82.8359451293945,-0.8221549987793,b'2M05312062-0049197',3220661529910667904,b'*',4,3412.94,35.0418,5.41397,0.0973592,b' ',20.5983,0.413931,0.0,0.0,0.0,0.0
80.2534561157227,-0.82125800848007,b'2M05210082-0049165',3221216474045716992,b'*',1,4355.49,21.3102,3.19045,0.0832765,b' ',87.2025,0.208624,2.234534,0.0,0.8,0.0
82.4235687255859,-0.8211669921875,b'2M05294165-0049162',3220336692943690368,b' ',1,3967.59,12.2364,5.09843,0.0535343,b' ',38.9186,0.162978,1.857407,0.104622,0.5,0.05
82.219352722168,-0.82095503807068,b'2M05285264-0049154',3220347821203195264,b'*',2,5435.4,39.3995,4.35145,0.0694947,b' ',45.0963,0.159132,4.287506,0.0,1.0,0.05
82.5862808227539,-0.81909799575806,b'2M05302070-0049087',3220708362233819648,b'*',2,5062.52,41.1414,4.37068,0.0711142,b' ',39.4071,0.170377,3.080655,0.111006,1.3,0.1
83.5226593017578,-0.81804299354553,b'2M05340543-0049049',3217671060146070912,b'*',2,5595.47,56.0629,4.09455,0.0873658,b' ',38.446,0.151591,3.635844,0.0,1.35,0.0
87.1369323730469,-0.81729000806808,b'2M05483286-0049022',3218271947545836160,b'*',1,6059.68,67.5088,4.69516,0.0990946,b' ',106.378,0.23248,9.484478,0.36128,4.1,0.0999999
81.0254211425781,-0.81592100858688,b'2M05240610-0048573',3220477426136249344,b'*',1,5831.95,41.1673,4.49741,0.0632688,b' ',21.0435,0.170912,6.362899,0.0,1.15,0.0
83.7511749267578,-0.81559199094772,b'2M05350028-0048561',3217673126026621440,b' ',5,13274.9,607.749,4.45247,0.0407554,b'<',6.21386,0.0,530.1591,0.0,0.35,0.0
81.7901077270508,-0.81528300046921,b'2M05270962-0048550',3220512095112885248,b'*',1,6327.35,541.88,5.23537,0.170777,b' ',21.2133,0.629773,6.212363,0.171367,0.45,0.05
81.4266815185547,-0.81509697437286,b'2M05254240-0048543',3220521097363480960,b'*',1,6228.16,53.9298,4.87326,0.0830717,b' ',17.1365,0.235958,4.963804,0.0,0.55,0.0
84.3751602172852,-0.81446599960327,b'2M05373003-0048520',3217709238111628928,b'*',1,4366.47,19.8035,4.72837,0.0688858,b' ',17.7923,0.308505,2.062039,0.336051,1.2,0.5
81.7951278686523,-0.81161201000214,b'2M05271083-0048418',3220512133768187904,b'*',1,6582.24,291.295,5.18572,0.132862,b' ',23.0391,0.546761,8.167745,0.231697,0.45,0.05
85.5227584838867,-0.80969500541687,b'2M05420546-0048349',3219020401430515072,b' ',2,5211.93,35.4609,3.93524,0.0717851,b' ',39.0593,0.143525,20.02477,1.633973,1.85,0.15
86.9499969482422,-0.80436098575592,b'2M05474799-0048156',3218269920321278976,b'*',2,4975.38,98.8655,3.99686,0.136727,b' ',67.3929,0.194165,3.248152,0.357309,4.35,0.55
83.7380905151367,-0.80261600017548,b'2M05345714-0048094',3217673194746097920,b'*',1,4048.41,17.4791,4.58292,0.0643888,b' ',18.677,0.274862,0.897604,0.033553,0.75,0.25
85.5717468261719,-0.80140900611877,b'2M05421721-0048050',3218973573403767040,b'*',2,5069.75,23.9666,4.10313,0.0553507,b' ',-24.7795,0.152256,14.493646,0.0,1.9,0.05
80.0225372314453,-0.80110800266266,b'2M05200540-0048039',3221224857821904896,b'*',1,6804.95,649.66,4.89313,0.196141,b' ',18.6132,0.717613,6.157852,0.0,0.4,0.0
80.4150238037109,-0.79400300979614,b'2M05213960-0047384',3221239318975297152,b'*',1,5513.75,1395.25,3.81356,2.00061,b' ',56.6205,0.305756,3.146488,0.090542,1.3,0.1
81.3038482666016,-0.79173797369003,b'2M05251292-0047302',3220568621177957120,b' ',4,4136.65,10.4602,4.58234,0.0358849,b' ',31.2319,0.17793,0.948843,0.03419,0.7,0.1
79.6935195922852,-0.79138898849487,b'2M05184644-0047290',3221274675145362432,b'*',2,5699.53,39.9896,4.58047,0.0724503,b' ',17.4998,0.147573,2.673719,0.064815,0.85,0.0
83.5223159790039,-0.78812301158905,b'2M05340535-0047172',3217671992155280256,b'*',1,4152.39,21.1456,4.50818,0.0791729,b' ',11.4668,0.287575,2.598302,0.150594,0.8,0.2
83.543083190918,-0.78743100166321,b'2M05341033-0047147',3217671266304499712,b'*',1,4628.13,23.9531,4.67136,0.0657046,b' ',21.0792,0.31004,2.060884,0.0,0.45,0.05
86.7454605102539,-0.78505897521973,b'2M05465891-0047062',3218319226545665536,b'*',6,4604.8,9.78149,4.93218,0.0271034,b' ',44.6637,0.0950314,1.270649,0.038796,0.5,0.15
86.9441375732422,-0.78403002023697,b'2M05474659-0047025',3218316924443366016,b'*',2,5793.96,55.2809,4.17574,0.0961964,b' ',69.6505,0.165044,4.84375,0.293492,4.5,0.25
85.6519012451172,-0.78390002250671,b'2M05423645-0047020',3218978967882678784,b'*',1,4335.76,20.3446,3.19368,0.0851607,b' ',64.3703,0.221838,4.662956,0.316042,2.2,0.0999999
80.1716995239258,-0.78389596939087,b'2M05204120-0047020',3221227881478860672,b'*',1,4993.43,44.3322,4.46788,0.0942786,b' ',39.1105,0.259023,0.828308,0.016321,0.75,0.1
83.3541793823242,-0.78376799821854,b'2M05332500-0047015',3220673693257900544,b'*',1,13962.4,846.953,4.5423,0.0657582,b'<',10.1531,0.0,239.93051,23.393272,0.35,0.15
81.6451950073242,-0.78257203102112,b'2M05263484-0046572',3220524846871396864,b'*',2,6772.3,261.787,5.2634,0.0980648,b' ',14.5541,0.339032,12.602491,0.0,0.2,0.0
87.0599136352539,-0.78124898672104,b'2M05481437-0046524',3218275280440459776,b' ',2,5534.94,49.0568,3.95564,0.0787505,b' ',41.6516,0.165733,3.998704,0.684119,2.7,2.7
84.0149230957031,-0.77996701002121,b'2M05360358-0046478',3217753527814181376,b'*',6,12026.9,202.53,4.64079,0.0385268,b'<',3.82873,0.0,334.76726,23.485038,0.1,0.1
84.4412307739258,-0.77826601266861,b'2M05374589-0046417',3217710165824545536,b'*',1,14996.7,774.974,4.79173,0.118697,b'<',95.5002,0.0,751.06494,44.170469,0.05,0.05
87.4635925292969,-0.7752879858017,b'2M05495126-0046310',3218283939094484480,b'*',1,5257.3,52.1367,3.99773,0.110282,b' ',28.0477,0.224522,17.780811,1.341457,3.1,0.2
85.9670028686523,-0.77399796247482,b'2M05435208-0046263',3218965292706770560,b'*',1,3919.57,15.3401,2.22396,0.0556928,b' ',52.0937,0.16752,11.834015,0.0,2.45,0.0999999
83.4543228149414,-0.77388101816177,b'2M05334903-0046259',3220674620970812416,b' ',4,3866.18,12.1056,4.63118,0.0453424,b' ',21.7592,0.151464,1.044228,0.048004,1.3,0.2
80.4229354858398,-0.76982700824738,b'2M05214150-0046113',3221239632509349376,b'*',1,6616.3,317.105,5.254,0.135334,b' ',-12.6162,0.422502,9.469368,0.284777,0.55,0.1
81.2216415405273,-0.76824504137039,b'2M05245319-0046056',3220568415019691008,b'*',2,4933.65,32.5453,5.14625,0.0543562,b' ',35.5305,0.173915,3.099824,0.0,0.55,0.0500001
80.0823440551758,-0.76589298248291,b'2M05201976-0045572',3221230870776107648,b' ',1,4355.95,19.0013,4.71709,0.0611383,b' ',20.6324,0.293933,2.235939,0.105206,0.95,0.1
81.145866394043,-0.76385498046875,b'2M05243500-0045498',3220571537459403264,b'*',1,6910.39,291.058,5.05571,0.119393,b' ',3.797,0.44846,8.550973,0.21785,0.65,0.05
86.5039520263672,-0.76331996917725,b'2M05460094-0045479',3218237450368118912,b'*',1,4913.32,43.0635,3.83853,0.0928238,b' ',17.2044,0.214924,7.394253,0.0,3.4,0.05
83.6036148071289,-0.76325500011444,b'2M05342486-0045477',3217677249195235328,b'*',1,8438.24,493.143,4.58693,0.0688396,b'<',1.61864,0.0,92.86372,4.47473,0.0,0.0
87.1062469482422,-0.75962001085281,b'2M05482549-0045346',3218275383519669888,b'*',6,7402.43,315.543,4.64492,0.0674202,b'<',2.06632,0.0,287.46663,0.0,0.0,0.0
80.6857147216797,-0.75823795795441,b'2M05224457-0045296',3220487119879133952,b'*',1,6382.31,543.282,5.18528,0.18168,b' ',5.4476,0.424463,13.13994,0.51024,0.2,0.05
86.6840744018555,-0.7581359744072,b'2M05464417-0045292',3218320291697556480,b'*',1,4068.04,23.7071,2.21849,0.0970971,b' ',110.956,0.244525,25.010159,4.340684,4.15,0.4
82.9136657714844,-0.75796097517014,b'2M05313927-0045286',3220668092620649600,b'*',1,4395.08,17.782,4.55079,0.0685154,b' ',17.4196,0.297017,2.743479,0.0,0.35,0.1
81.8965911865234,-0.75654101371765,b'2M05273518-0045235',3220536215649217792,b'*',1,4535.48,28.7482,4.64779,0.0892072,b' ',19.207,0.636435,0.0,0.0,0.0,0.0
81.9971237182617,-0.75651001930237,b'2M05275931-0045234',3220533844827270272,b' ',1,4478.39,18.309,4.56825,0.0691626,b' ',31.3825,0.352364,1.996222,0.0,0.2,0.0
82.2734451293945,-0.75343400239944,b'2M05290562-0045123',3220348581413175680,b'*',1,6367.23,670.641,5.53872,0.342844,b' ',18.0228,0.38792,9.007329,0.0,0.45,0.0
84.0111694335938,-0.74994701147079,b'2M05360268-0044598',3217756688910108288,b'*',1,4595.06,104.407,3.66933,0.26244,b' ',-16.9957,0.276829,4.720059,0.0,1.1,0.05
83.5014724731445,-0.74892902374268,b'2M05340035-0044561',3217678241331386752,b'*',1,5505.56,27.7887,4.76606,0.0621051,b' ',35.488,0.208691,5.333841,0.0,0.0,0.0
85.4884796142578,-0.74769097566605,b'2M05415723-0044516',3219021707100571648,b'*',2,5533.54,23.4643,5.06717,0.0525262,b' ',15.1841,0.153738,3.213082,0.0,0.15,0.0
87.6351165771484,-0.74689298868179,b'2M05503242-0044488',3218282427265967488,b'*',2,4669.13,32.8496,3.76106,0.077823,b' ',-9.0756,0.200498,4.119138,0.213946,2.9,0.2
80.3808898925781,-0.74674797058105,b'2M05213141-0044482',3221240525862549248,b'*',2,5486.42,51.1804,4.29956,0.0792755,b' ',49.7355,0.162847,2.053651,0.0,1.3,0.0
83.152229309082,-0.74548697471619,b'2M05323653-0044437',3220677713347326080,b'*',1,4420.78,21.094,4.84887,0.0686504,b' ',31.8835,0.284979,2.560937,0.0,1.15,0.05
87.7251510620117,-0.74483597278595,b'2M05505403-0044414',3218100453795817984,b'*',1,6522.85,444.921,5.06199,0.183437,b' ',20.6615,0.438952,8.233715,0.470401,1.65,0.15
86.4422073364258,-0.74463999271393,b'2M05454612-0044407',3218240508384835584,b'*',6,3966.82,9.40555,4.74973,0.0397319,b' ',29.5262,0.148938,0.709011,0.132618,1.85,0.8
82.8950958251953,-0.74231100082397,b'2M05313482-0044323',3220668367498557184,b'*',2,5555.06,42.2989,4.10114,0.0736509,b' ',21.9418,0.146767,4.676884,0.159882,1.9,0.05
87.404914855957,-0.74163401126862,b'2M05493717-0044298',3218285244764545920,b'*',6,7606.73,236.589,4.48014,0.0352957,b'<',3.41353,0.0,24.481717,0.809257,0.0,0.0
86.3761291503906,-0.7409480214119,b'2M05453027-0044274',3218241092500390144,b'*',6,4187.52,9.91391,4.44639,0.0348989,b' ',28.5699,0.135147,0.0,0.0,0.0,0.0
86.1855926513672,-0.7403370141983,b'2M05444454-0044252',3218986527025052800,b'*',2,5375.46,40.1148,3.9102,0.0814548,b' ',56.7556,0.149961,4.499803,0.165116,3.35,0.2
82.4039306640625,-0.74003797769547,b'2M05293694-0044241',3220349577845568640,b'*',1,4785.95,53.7943,4.01998,0.0953645,b' ',46.4937,0.22279,3.51409,0.0,1.05,0.0
82.626594543457,-0.73697698116302,b'2M05303038-0044131',3220713653633511424,b' ',1,4935.21,53.6312,4.99029,0.074139,b' ',11.0098,0.214421,4.401015,0.202319,0.25,0.0999999
86.1819839477539,-0.73692202568054,b'2M05444367-0044129',3218986733183482752,b'*',2,5782.39,20.5123,4.65974,0.0459963,b' ',221.017,0.122996,9.816714,0.431451,4.2,0.25
87.3497619628906,-0.73691898584366,b'2M05492394-0044129',3218273528093769344,b'*',1,5638.37,38.3371,5.13862,0.0640739,b' ',42.5749,0.153567,24.455702,0.0,0.2,0.05
83.8032608032227,-0.73530799150467,b'2M05351278-0044071',3217675565568030080,b'*',4,7598.36,393.957,4.78758,0.0699676,b'<',6.19437,0.0,0.0,0.0,0.0,0.0
83.615119934082,-0.73480200767517,b'2M05342762-0044052',3217677833310781952,b'*',1,4077.21,26.0107,4.68584,0.0875668,b' ',20.9033,0.645431,0.0,0.0,0.0,0.0
80.9464569091797,-0.73298400640488,b'2M05234715-0043587',3220491002529623040,b'*',2,4630.41,19.3749,4.73494,0.0467981,b' ',19.8635,0.178991,1.777082,0.062901,0.6,0.05
87.5516967773438,-0.73289102315903,b'2M05501240-0043584',3218285966318217216,b' ',2,5511.84,23.1316,4.61559,0.049651,b' ',38.4854,0.148954,18.520214,0.0,0.0,0.0
83.2581558227539,-0.73207503557205,b'2M05330195-0043554',3220677197951222144,b'*',2,6464.43,436.286,4.33069,0.134381,b' ',-8.9472,0.758641,14.077807,0.0,0.0,0.0
85.6267395019531,-0.73120200634003,b'2M05423041-0043523',3218980101754107392,b'*',6,5481.19,17.5779,5.1837,0.0355086,b' ',16.3031,0.0996307,2.145223,0.197153,1.15,0.15
86.213981628418,-0.73014998435974,b'2M05445135-0043485',3218986939341908864,b'*',1,4485.24,27.3183,3.42066,0.0842116,b' ',17.1219,0.249213,10.085025,0.895988,3.5,0.15
80.4923248291016,-0.72817599773407,b'2M05215815-0043414',3221241487935205632,b'*',1,5300.31,44.4477,3.9126,0.0900972,b' ',42.3471,0.216727,6.609596,0.0,1.2,0.0
82.955924987793,-0.72445201873779,b'2M05314942-0043280',3220669741888068224,b'*',2,6540.49,293.859,3.65418,0.0837071,b'<',3.54992,0.0,7.444706,0.205361,0.85,0.1
83.1013870239258,-0.72399801015854,b'2M05322433-0043263',3220666335978781312,b'*',1,5240.41,46.9609,5.17424,0.0684157,b' ',-31.2269,0.215389,4.195547,0.0,0.6,0.0
83.855094909668,-0.72342002391815,b'2M05352522-0043243',3217769195854887296,b'*',3,4015.99,16.4654,4.90237,0.0630838,b' ',20.7635,0.221692,0.0,0.0,0.0,0.0
82.087532043457,-0.72299599647522,b'2M05282100-0043227',3220540033875699968,b'*',2,6871.16,405.102,4.73927,0.11982,b'<',1.00332,0.0,14.122858,0.0,0.05,0.0
83.5966720581055,-0.72204196453094,b'2M05342320-0043193',3217678486144793728,b' ',1,5571.26,65.787,4.17364,0.0814872,b'<',1.81872,0.0,8.75941,0.0,0.0,0.0
86.3893051147461,-0.72154802083969,b'2M05453343-0043175',3218241470457510528,b'*',1,5132.25,45.7923,4.33207,0.0953883,b' ',-29.0622,0.234005,4.8003,0.20644,3.7,0.1
86.0041885375977,-0.72118902206421,b'2M05440100-0043162',3218989035285974656,b'*',2,5464.37,42.9541,3.9972,0.0895288,b' ',5.9904,0.139064,11.299884,0.0,3.45,0.05
81.5085144042969,-0.72070199251175,b'2M05260204-0043145',3220527763152720896,b'*',4,5273.71,20.3451,3.9471,0.0534368,b' ',80.2395,0.123337,2.448129,0.137895,0.9,0.0
81.2539443969727,-0.71827501058578,b'2M05250094-0043057',3220570128710128512,b'*',4,4591.51,10.9248,4.99095,0.034639,b' ',64.2768,0.121254,1.754703,0.063227,0.7,0.1
83.8758697509766,-0.71812200546265,b'2M05353020-0043052',3217769298934099840,b' ',1,5669.29,61.4974,5.03027,0.0842741,b' ',17.5592,0.224622,13.909893,0.0,0.7,0.0
80.8886871337891,-0.71692001819611,b'2M05233328-0043009',3220493888747649664,b'*',2,4789.43,48.8638,3.71046,0.0771057,b' ',73.7555,0.199768,1.498148,0.044387,0.85,0.05
83.0938568115234,-0.71594899892807,b'2M05322252-0042574',3220666340273931520,b'*',1,6700.58,263.162,5.62623,0.113877,b' ',54.4712,0.327806,11.898863,0.386929,0.7,0.0500001
82.2886581420898,-0.71483498811722,b'2M05290927-0042534',3220353151258371072,b'*',2,6564.14,318.781,4.91096,0.0963814,b' ',-27.6194,0.478094,20.711752,0.0,0.15,0.0
83.9796295166016,-0.71437001228333,b'2M05355511-0042517',3217757032507490688,b'*',1,6627.04,375.819,4.18061,0.100237,b'<',5.64864,0.0,11.212293,0.364603,0.0,0.0
83.2068786621094,-0.71309900283813,b'2M05324965-0042471',3220678194383641472,b' ',4,10376.7,225.106,4.12614,0.0237775,b'<',2.42309,0.0,364.79811,0.0,0.45,0.0
85.5336074829102,-0.71175700426102,b'2M05420806-0042423',3219022261153026304,b'*',6,7340.46,168.183,4.36706,0.0466104,b' ',42.3485,0.590111,14.350937,0.401407,0.5,0.05
80.9429244995117,-0.70928299427032,b'2M05234630-0042334',3220491311767265792,b'*',2,6174.96,260.177,2.7936,0.526885,b' ',75.8672,0.368617,0.0,0.0,0.0,0.0
83.275993347168,-0.7054899930954,b'2M05330623-0042197',3220679568773158016,b'*',1,4199.36,18.3188,4.51811,0.0648899,b' ',17.0246,0.189629,1.63362,0.206133,1.35,0.6
81.1396865844727,-0.70512104034424,b'2M05243352-0042184',3220572572547877632,b'*',1,5038.34,59.785,4.22077,0.0987856,b' ',-3.9737,0.265668,2.784806,0.0,0.8,0.0
86.4575881958008,-0.70503598451614,b'2M05454982-0042181',3218242295091227904,b'*',1,4743.44,69.5046,3.53701,0.113505,b' ',-41.1783,0.265587,4.499645,0.233709,3.45,0.0999999
83.2936782836914,-0.70442098379135,b'2M05331048-0042159',3220678842923545984,b'*',1,5445.41,41.9259,5.17583,0.0704743,b' ',-27.4695,0.199894,3.53333,0.0,0.35,0.0
83.8340454101562,-0.7038049697876,b'2M05352017-0042136',3217769470732793856,b'*',1,4453.14,21.939,4.70291,0.0750128,b' ',18.9433,0.323616,2.669719,0.0,0.9,0.05
84.1011962890625,-0.70333898067474,b'2M05362428-0042120',3217755722540548224,b'*',1,4375.48,28.6662,4.8503,0.093647,b' ',16.3471,0.49322,0.0,0.0,0.0,0.0
84.2390441894531,-0.70192897319794,b'2M05365737-0042069',3217760910861041536,b'*',4,14964.8,520.458,4.46306,0.0444463,b'<',8.25858,0.0,516.0366,12.981534,0.2,0.05
85.6188812255859,-0.70160102844238,b'2M05422853-0042057',3219027208955340288,b' ',1,4225.56,17.0129,4.27181,0.0652477,b' ',31.0628,0.743521,2.873848,0.0,1.6,0.1
86.9817504882812,-0.69986599683762,b'2M05475562-0041595',3218323689015683072,b'*',2,5904.8,48.6744,5.06344,0.073632,b' ',52.2533,0.139633,5.387309,0.167038,0.25,0.05
