solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,dist
1636042515805110273,Gaia EDR3 3017363960241964032,3017363960241964032,1005090632,2016.0,83.81434928020994,0.07007675,-5.395964205202515,0.056291062,2.719521227140626,0.10093366,26.94365,3.0404027,2.871763676457185,0.09375679,-0.9985097031917511,0.07593953,0.35312238,-0.3341004,-0.3700656,-0.42364624,-0.32770324,-0.33664447,-0.5544217,0.37637675,0.44260678,0.13255385,304,0,304,0,-4.8262463,1261.4989,0.52727276,35.53116,95,False,,1.2701403,0.015603561,0.04302764,-0.07242275,-0.14063737,-0.22437742,0.060987312,36,18,0.14509395,39,24,0,0.011678714,94.1013,0,0,0.8079315,0.2356504,0.30496523,0.1402723,0.48326024,-178.01942,-6.6641774,-2.1947947,-41.496,False,271,21004.735003888945,151.65659,138.50197,14.881574,24,139806.99260188002,2281.2483,61.2853,12.47472,27,173042.24474358364,944.33795,183.24187,11.652515,0,0,0,0,0,14.894224,0.8222046,-2.4068537,3.2290583,,,0,,,,209.01463673717132,-19.39066577244722,82.97633555859545,-28.684555873730126,0.008753863110859262
1636042515805110273,Gaia EDR3 3017364063327346560,3017364063327346560,1425037396,2016.0,83.82487871330537,1.4280764,-5.393169287744572,1.3070997,,,,,,,,,-0.81783473,,,,,,,,,,165,0,165,0,31.600372,1649.1827,4.79061,71.27892,3,False,,,,,,,,,20,13,3.556944,22,19,1,0.30728516,115.99091,0,0,,0.18603435,0.52182657,0.14896497,0.4017089,-144.04181,24.90169,-35.12885,-35.833786,False,140,1880.8882618030475,22.781096,82.56355,17.50146,8,51370.14382446329,1402.5414,36.626472,13.561766,8,61717.21362743312,292.06366,211.31425,12.77188,0,0,0,0,0,60.124443,0.7898855,-3.9396935,4.729579,,,0,,,,209.01702069941626,-19.38005241045232,82.98842596353879,-28.682275999984896,0.008838089167992638
1636042515805110273,Gaia EDR3 3017364132051054080,3017364132051054080,752746066,2016.0,83.81126047098843,85.020004,-5.38186792443519,58.460995,,,,,,,,,0.25603876,,,,,,,,,,35,0,35,0,16.088251,403.0372,67.40893,41.906834,3,False,,,,,,,,,5,4,18693.28,7,7,4,0.07562715,105.321,0,0,,0.43204314,0.45637104,0.55509764,0.36130258,-162.94838,18.25468,-10.681171,34.619427,False,35,157.524024662947,9.961362,15.813503,20.194,2,111373.95502694354,10713.33,10.39583,12.721583,2,112701.45462333526,199.88138,563.8417,12.118072,0,1,0,1,0,1422.484,0.6035118,-7.472417,8.075929,,,0,,,,208.99983456621132,-19.387031939657806,82.97361975991682,-28.67032616441726,0.008839464252340341
1636042515805110273,Gaia EDR3 3017364063323214720,3017364063323214720,1370949810,2016.0,83.82363746884243,35.824547,-5.394685228627862,18.654285,,,,,,,,,0.96766514,,,,,,,,,,51,0,51,0,68.38501,8737.075,9.908484,813.1081,3,False,,,,,,,,,6,4,40583.3,8,7,0,0.32169157,135.01793,0,0,,0.35567904,0.7043139,0.45141065,0.37848675,7.9100676,-37.94695,-9.356515,37.913273,False,49,6420.348728302872,165.12119,38.88265,16.16847,4,78169.29276083037,962.3278,81.22938,13.105951,5,88580.82828894787,321.45074,275.5658,12.379546,0,2,0,2,0,25.972128,0.72640514,-3.062519,3.7889242,,,0,,,,209.0178614076709,-19.381840200586787,82.98693475377816,-28.683729859426812,0.008966870817914922
1636042515805110273,Gaia EDR3 3017364132041614208,3017364132041614208,192983580,2016.0,83.82354696910748,3.9736848,-5.3810197668862445,4.0027657,,,,,,,,,0.9836271,,,,,,,,,,79,0,79,0,3.6156223,126.32206,1.5604692,2.9829438,3,False,,,,,,,,,10,7,11.272788,13,11,1,0.23755303,140.65585,0,0,,0.6322021,0.23695031,0.3053166,0.56716305,-165.85202,4.1242557,-20.012568,42.22875,False,61,1161.0951055730445,36.61508,31.710842,18.025198,5,77070.9790915633,4194.119,18.375963,13.121315,5,86931.95826796,414.70972,209.62123,12.399947,0,5,0,5,0,141.24849,0.72136784,-4.903883,5.625251,,,0,,,,209.00489877896706,-19.375739122502075,82.98759197922425,-28.67007627075724,0.008971949001046437
1636042515805110273,Gaia EDR3 3017364028970884864,3017364028970884864,827827835,2016.0,83.80999027193677,0.03550433,-5.392679580426604,0.03070716,2.3673619946075903,0.052646365,44.967243,2.4608917,1.8972306233077953,0.051355477,-1.5673238897566792,0.039280664,0.12655418,-0.1675146,-0.0667917,-0.2872544,-0.21241602,-0.2332217,-0.33925778,0.08249202,0.2967437,-0.12619944,348,0,347,1,-8.140206,1517.4397,0.33595973,42.317345,95,False,,1.3013262,0.009082947,0.017046062,-0.12485975,0.07617584,-0.11849286,0.14398637,40,18,0.071999475,46,25,0,0.047119346,178.6295,0,0,0.7042285,0.2631415,0.22228128,0.26626384,0.5663365,164.12756,-11.828479,3.757423,-44.216576,False,282,55972.400460234814,449.8307,124.42993,13.817432,30,185926.2477524948,2851.3828,65.20564,12.165191,31,240947.89464934196,1578.9332,152.6017,11.293088,1,28,0,29,0,7.626511,0.87210274,-1.6522417,2.5243444,,,0,,,,209.0094501562808,-19.393050461708537,82.97157773841056,-28.68106308092899,0.009092639895331895
1636042515805110273,Gaia EDR3 3017363955944598016,3017363955944598016,1573175942,2016.0,83.81646336476675,0.14506343,-5.397229730069477,0.12663563,2.21666079919588,0.20504697,10.810503,1.9503136,0.5169586073499223,0.18902221,-1.8805522398035475,0.15770961,0.34991777,-0.04316848,-0.33936518,-0.3477303,-0.14219256,-0.3000073,-0.5125486,0.18147795,0.12051312,0.21810462,380,380,379,1,106.73954,142914.38,1.5049032,3020.0178,95,False,,1.2918144,0.034080278,-0.14745893,-0.24687469,-0.10394757,-0.09178569,0.191672,44,21,0.28990105,48,29,0,0.0655423,127.477905,41,0,6.844031,,,,,,,,,False,359,306355.51803629065,2852.5684,107.39638,11.971803,42,196937.0239864062,3429.1667,57.429993,12.102724,43,467701.93851884454,7299.7114,64.07129,10.572972,0,19,0,18,0,2.1695023,1.5297518,0.13092136,1.3988304,,,0,,,,209.01684249499698,-19.389361059349472,82.97866139087861,-28.68592269970479,0.009423910098760544
1636042515805110273,Gaia EDR3 3017363960251388288,3017363960251388288,1161448596,2016.0,83.81317706401744,0.32770148,-5.396296897829705,0.21462373,2.5111332128509254,0.15220234,16.49865,3.358386,3.326775093672626,0.3352654,-0.4596993726907281,0.23623292,0.9024536,-0.39842707,-0.9345582,-0.87551236,-0.4775491,-0.8881576,-0.9292002,0.46671575,0.5225598,0.85661614,213,0,213,0,-8.592066,356.30026,0.47321752,5.830512,95,False,,1.2638688,0.025295002,-0.15139961,-0.1713773,0.003736705,0.14064372,0.1542732,26,14,0.66573775,29,29,5,0.07025659,19.251999,0,0,0.60764474,0.121122085,0.44441822,0.05514134,0.42889658,-168.57982,-18.292572,53.199036,-36.989185,False,196,8644.101412851292,133.84514,64.582855,15.845568,18,181425.8972132265,3829.4365,47.376656,12.191794,20,216429.1614897313,1422.7134,152.12422,11.409606,0,8,0,7,0,46.02619,0.7821884,-3.6537733,4.4359617,,,0,,,,209.01439169793267,-19.39185707336678,82.97498833692974,-28.68483114708522,0.009559755707179133
1636042515805110273,Gaia EDR3 3017364063331139968,3017364063331139968,1391990894,2016.0,83.82405105018002,19.421707,-5.395175927068335,17.504728,,,,,,,,,-0.95808613,,,,,,,,,,36,0,36,0,4.672959,82.98061,7.427618,6.331554,3,False,,,,,,,,,5,4,9881.107,7,7,2,0.86557776,26.735487,0,0,,0.5118402,0.70065826,0.392105,0.0865874,-146.65894,19.315845,-15.853146,37.631874,False,34,525.612177765672,23.983053,21.915983,18.885704,0,,,,,0,,,,,,,,,2,,,,,,,0,,,,209.01852275983066,-19.381694921896116,82.98737625702832,-28.684240059393343,0.009607381223505648
1636042515805110273,Gaia EDR3 3017364132053145600,3017364132053145600,116565652,2016.0,83.80900704961745,15.033311,-5.38370690398249,10.587056,,,,,,,,,0.9355212,,,,,,,,,,106,0,102,4,67.40751,7310.9253,12.69401,470.41745,3,False,,,,,,,,,12,6,28.265495,14,14,0,1.1946974,150.56334,0,0,,0.44802675,0.6487531,0.19421138,0.11164186,-7.5818253,-20.834602,3.6292632,21.16948,False,104,3391.6649928228303,110.99069,30.558104,16.861334,7,155368.40115185452,3821.495,40.656445,12.360135,7,168143.8171123082,987.77716,170.22444,11.683693,0,2,0,2,0,95.38448,0.67644215,-4.501199,5.177641,,,0,,,,209.00049729687208,-19.389864651872358,82.97096335386355,-28.672053276515147,0.009664557472990111
1636042515805110273,Gaia EDR3 3017364063330467072,3017364063330467072,806857072,2016.0,83.82586729318548,0.026827805,-5.39330708544099,0.023409251,2.532661254503038,0.03740549,67.708275,1.5705811,1.5702260104644576,0.033907138,-0.03339653173161905,0.02807094,0.3384293,-0.22545998,-0.3535179,-0.27022249,-0.26732525,-0.1893552,-0.5592755,0.23414908,0.28330255,0.14190967,408,319,405,3,7.6038036,2950.5864,0.25789982,68.661736,95,False,,1.3280265,0.0061090537,-0.052006226,-0.21069989,0.008235745,-0.17017199,0.16066827,47,21,0.051339153,52,32,1,0.050908457,111.26058,0,0,1.2800013,,,,,,,,,False,399,135123.42644141644,432.75848,312.2375,12.86054,33,86023.17322720302,864.11816,99.55024,13.002004,34,204300.5278629617,1445.4489,141.34055,11.472221,4,1,2,1,0,2.1485815,1.5297823,0.14146328,1.388319,,,0,,,,209.01762288179205,-19.379236966361713,82.98953883141084,-28.682461631977656,0.009721707431531295
1636042515805110273,Gaia EDR3 3017364028970863360,3017364028970863360,826974048,2016.0,83.80803014898197,0.4190703,-5.388932435542551,0.3342584,2.2757445047288054,0.56755763,4.009715,2.1209512,2.119558230743812,0.57874095,-0.0768528954055923,0.38711074,0.32505074,-0.23096834,-0.55353516,-0.21945694,-0.19300823,-0.20892693,-0.5424668,0.28300762,-0.023860438,0.30159593,232,0,232,0,-19.266966,400.7269,1.7667712,5.6145487,95,False,,1.1084052,0.09089726,-0.023694595,-0.21643704,-0.07488354,-0.1925697,0.2182136,28,13,0.8802556,31,23,7,0.10531787,158.72377,0,0,0.24811743,0.09796281,0.28026083,0.21634814,0.588744,-149.79826,-15.606171,-4.4434724,44.588394,False,197,1959.058039361695,19.238937,101.82777,17.457249,14,182840.96566497275,3079.1946,59.37948,12.183358,14,181641.5593967507,1082.0773,167.86375,11.599857,0,12,0,7,0,186.04988,0.58350086,-5.2738905,5.8573914,,,0,,,,209.00497145216085,-19.393095872819178,82.96956490666479,-28.67722500007022,0.009738451625411306
1636042515805110273,Gaia EDR3 3017364063323073664,3017364063323073664,856790400,2016.0,83.82707564479864,0.2753115,-5.391475746870682,0.2615716,2.8644570034411205,0.42464808,6.7454844,0.5916941,0.5779648676416789,0.34504253,-0.126722274394891,0.3056998,-0.19474073,-0.018156242,-0.27052274,0.10734459,-0.13542989,0.14712718,-0.5228263,0.22019166,0.15865472,-0.26133245,234,0,233,1,-17.4741,339.89825,1.3117388,3.8764653,95,False,,1.0612221,0.0772038,-0.027299106,-0.20978253,-0.1869977,-0.26077375,0.24178123,29,15,0.52866817,32,20,0,0.08730458,88.36183,0,0,0.30417395,0.16797242,0.232894,0.2821289,0.6033239,-94.81376,19.155937,-20.375656,-42.306747,False,205,1418.4418509007369,10.837896,130.87798,17.807838,13,64446.72296981926,1206.499,53.41631,13.31554,14,74916.89418317645,278.9056,268.6102,12.561446,0,13,0,14,0,98.251205,0.7540941,-4.492298,5.2463923,,,0,,,,209.0164683158317,-19.37733571562797,82.9910102410378,-28.680691129729926,0.009945668907066819
1636042515805110273,Gaia EDR3 3017364063323216896,3017364063323216896,154341563,2016.0,83.82411963571433,0.88288885,-5.395610264121524,0.78704613,,,,,,,,,0.22198433,,,,,,,,,,125,0,125,0,6.024015,238.55109,1.3327498,6.9002438,3,False,,,,,,,,,15,10,1.9074913,19,16,1,0.027643014,35.0694,0,0,,0.43091813,0.5116571,0.46005908,0.3371163,-135.50822,23.388737,-13.162936,36.596214,False,107,2439.3548810913817,23.796822,102.50759,17.21918,10,70172.96609489688,3074.3694,22.825157,13.223118,8,74602.7829505315,148.44313,502.5681,12.566008,0,10,0,8,0,59.350014,0.6571102,-3.9960613,4.6531715,,,0,,,,209.0189661407636,-19.3818304756572,82.98742984736198,-28.684677210156288,0.009983809205277404
1636042515805110273,Gaia EDR3 3017364028958089088,3017364028958089088,828368109,2016.0,83.80914764947872,50.825047,-5.393048264760316,47.230705,,,,,,,,,0.8622483,,,,,,,,,,38,0,38,0,17.614948,478.65704,58.86027,51.466404,3,False,,,,,,,,,7,5,125.53278,7,7,2,0.90598696,59.55835,0,0,,0.37461993,0.64036155,0.8123902,0.17610279,76.80977,-24.70182,10.144653,31.860668,False,36,240.0326965042338,16.054037,14.951548,19.73669,0,,,,,0,,,,,,,,,0,,,,,,,0,,,,209.00939646541516,-19.393965395752634,82.97060211779943,-28.681390308820774,0.010000808112678734
1636042515805110273,Gaia EDR3 3017364059023825280,3017364059023825280,1301430059,2016.0,83.8277828722774,0.032623272,-5.387206742045445,0.030151067,2.459700971258635,0.04661454,52.76682,1.393463,1.385338091307183,0.040416356,0.15025791525151452,0.035868187,0.13467973,-0.04723908,-0.330723,-0.13134326,-0.09825819,-0.09020793,-0.5387653,0.15041088,0.22621818,0.054971263,370,120,368,2,10.986964,2584.1062,0.32889712,78.60594,95,False,,1.3397282,0.008395679,-0.1770706,-0.18928301,-0.11737448,-0.024490267,0.16071437,43,19,0.058912624,47,28,0,0.5447062,66.781166,1,0,1.4339302,,,,,,,,,False,346,49945.471886155276,2357.1333,21.189074,13.941127,32,101201.463215618,4470.036,22.639965,12.825575,32,170289.56925757203,12516.718,13.60497,11.669926,0,1,0,0,0,5.4357486,1.1556492,-1.115552,2.2712011,,,0,,,,209.01277001712015,-19.37477676847187,82.99204905813012,-28.676461526263058,0.010006147114199898
1636042515805110273,Gaia EDR3 3017363960246056064,3017363960246056064,1232745138,2016.0,83.81668342191298,0.044876244,-5.39805222236744,0.03884811,2.315446000850616,0.05993318,38.63379,3.038537,2.877940668894919,0.061418984,-0.9747636903702045,0.0487403,0.31722742,-0.045307092,-0.33120054,-0.25833148,-0.13769998,-0.22538081,-0.5409651,0.06577704,0.19034527,0.2624137,371,0,371,0,-0.2765789,2697.919,0.4341494,79.381454,95,False,,1.2578722,0.010731754,-0.1150321,-0.18654302,-0.043694153,-0.094059765,0.11015568,43,21,0.09242818,48,30,0,0.023549292,46.379753,0,0,0.98887086,0.15108879,0.32582352,0.114230625,0.5001264,-169.74625,-19.992176,2.5131214,-42.147762,False,363,45857.78684954858,293.47617,156.25728,14.033834,13,92463.96408252239,1513.5421,61.091106,12.923611,15,151191.29698560806,1349.1235,112.06631,11.799079,0,9,0,11,0,5.31328,1.1245317,-1.1102238,2.2347555,,,0,,,,209.01772520227624,-19.389537680583462,82.97886503576086,-28.68675491033698,0.010214088613682648
1636042515805110273,Gaia EDR3 3017363960254400128,3017363960254400128,1445040016,2016.0,83.81176171881329,0.27703166,-5.396229084003181,0.20286612,2.0928847820711938,0.18072666,11.580388,1.1444498,-0.9788045646051856,0.2912227,-0.5930489360000446,0.23791704,0.91967535,-0.58082926,-0.89425075,-0.89533013,-0.5616114,-0.880732,-0.92057794,0.6014039,0.64167726,0.8597258,246,0,246,0,-0.67002046,346.9425,0.39440465,3.316808,95,False,,1.2724862,0.02337275,-0.033699047,-0.122330815,0.12378864,0.04238243,0.1541971,29,13,0.60295457,36,36,0,0.06559307,144.36392,0,0,0.96819997,0.26373875,0.50375634,0.2633571,0.3377799,135.05873,-22.561214,13.362849,-38.7383,False,233,6986.295184594249,73.49252,95.0613,16.07675,19,142130.12740650517,2984.6587,47.620228,12.456827,20,167964.40525941795,889.9364,188.73753,11.684853,0,4,0,5,0,44.38612,0.77197456,-3.6199226,4.391897,,,0,,,,209.013651908932,-19.393083097068562,82.97338783934381,-28.684694551122746,0.010251179334118392
1636042515805110273,Gaia EDR3 3017364028973876992,3017364028973876992,1241029586,2016.0,83.80779988738897,31.95206,-5.391217898869321,23.043688,,,,,,,,,0.10549647,,,,,,,,,,25,0,25,0,8.905041,143.23708,64.45753,13.908167,3,False,,,,,,,,,5,5,62.41366,8,8,0,0.3635455,157.53741,0,16,,0.38482878,0.51696473,0.36921176,0.13702153,-24.07768,-9.056744,-1.2492626,34.671192,False,23,151.82502120603695,18.965609,8.0052805,20.234009,2,188659.3480637128,10588.31,17.817703,12.149346,2,173645.91818567106,1969.254,88.17853,11.648734,0,2,0,2,0,2386.3345,0.50061226,-8.084662,8.585275,,,0,,,,209.0070224027109,-19.394334139395937,82.96917652523139,-28.679496517842477,0.010454596027789477
1636042515805110273,Gaia EDR3 3017364132037302912,3017364132037302912,173746684,2016.0,83.81413150904388,5.8721304,-5.377803173787407,5.057518,,,,,,,,,-0.7206421,,,,,,,,,,114,0,114,0,35.029495,1871.0983,23.49712,94.27651,3,False,,,,,,,,,13,9,13.571243,15,15,5,0.7156574,0.90903825,0,7,,0.48464453,0.774734,0.50542736,0.7629342,-140.64578,39.968296,-12.95603,-44.953453,True,112,565.0524553969664,18.438217,30.645721,18.807144,5,99312.33806643948,13521.616,7.344709,12.846034,5,96625.7655949848,849.5337,113.73977,12.285163,0,5,0,5,0,346.76093,0.5608711,-5.96111,6.5219812,,,0,,,,208.99736250723893,-19.382643916103728,82.97709998480053,-28.66640593517951,0.010716755714063098
1636042515805110273,Gaia EDR3 3017364132052912768,3017364132052912768,629497770,2016.0,83.81746545055917,0.13614173,-5.377073167366527,0.15823816,2.519378940116038,0.2817697,8.94127,1.0708756,1.0678124249290264,0.16866453,-0.08093936035108798,0.17456326,0.022887744,-0.11782385,-0.15888837,0.07287222,-0.5533364,-0.0835525,-0.51245683,0.41546437,0.5187471,0.10554287,219,0,218,1,1.7328197,422.4831,0.91310096,8.863594,95,False,,1.1885201,0.03890701,-0.071311764,-0.05547514,0.04305501,-0.04858161,0.18433794,27,15,0.30608445,27,27,0,0.110651575,173.45123,0,0,1.0837072,0.33328333,0.07003253,0.39528856,0.7519674,-103.89434,-9.811705,-19.293562,42.61683,False,205,3870.451748849332,39.350903,98.35738,16.717962,24,85974.19811133176,2114.0137,40.668705,13.002622,26,93163.68860384263,480.84735,193.749,12.324779,2,11,2,12,0,46.28346,0.6778431,-3.7153406,4.3931837,,,0,,,,208.9982642050531,-19.37935348580186,82.98091904629631,-28.665838900906,0.010824812448557358
1636042515805110273,Gaia EDR3 3017363960251335424,3017363960251335424,1394076342,2016.0,83.80855876626886,0.032628357,-5.394014280766495,0.027021049,2.4630853446813226,0.046679564,52.765816,2.7310936,2.5564873674969903,0.047276765,0.9608565679020091,0.03551738,0.16415891,-0.16081971,-0.0616788,-0.25511423,-0.18752061,-0.1699839,-0.43939683,0.068151385,0.3492724,-0.072984606,377,0,377,0,-12.469017,1571.7118,0.3053964,39.12373,95,False,,1.2828984,0.008290188,0.055059396,-0.124627784,0.08622237,-0.1076176,0.16608138,43,19,0.0657234,46,25,0,0.006854597,150.86012,0,0,0.5784394,0.23131952,0.2977938,0.2446674,0.4499238,159.84079,-12.184446,6.5879583,-42.51975,False,326,53813.29684845657,226.29935,237.79697,13.860143,33,168398.2983115066,1915.0747,87.93302,12.272698,34,227866.2130942608,628.534,362.536,11.353696,2,0,1,0,0,7.3636913,0.91900253,-1.5874443,2.5064468,,,0,,,,209.01002869653857,-19.394925222335427,82.96988079946577,-28.682326501301436,0.011013635033002275
1636042515805110273,Gaia EDR3 3017364127743299328,3017364127743299328,87722397,2016.0,83.82480220579107,0.026492335,-5.379287168699112,0.023534197,2.484119772088328,0.0410052,60.580605,4.826876,3.9710952913246835,0.03442787,2.7439270645359444,0.030078398,0.10841453,-0.1591459,-0.0685796,-0.124333516,-0.28168297,-0.044034068,-0.40507296,0.17633744,0.31326973,-0.09571559,413,413,410,3,13.362499,5823.7666,0.3000806,152.23512,95,False,,1.3388591,0.006696886,-0.11403661,-0.19948906,0.0022783424,-0.08086656,0.111584224,47,21,0.048350822,51,28,0,0.02883465,92.27318,0,0,1.5042489,,,,,,,,,False,378,504456.29792917107,1024.5537,492.36685,11.430308,34,230104.57288297277,2008.5208,114.5642,11.933729,34,608854.2047778219,3047.2026,199.80759,10.2866125,0,1,0,0,0,1.6630951,1.6471167,0.5034208,1.1436958,,,0,,,,209.00386011915867,-19.373840813091515,82.98911091685827,-28.668406685102635,0.011103625315855025
1636042515805110273,Gaia EDR3 3017363960251453952,3017363960251453952,94284724,2016.0,83.81314072948706,10.408367,-5.398109846981447,5.843338,,,,,,,,,0.19585083,,,,,,,,,,55,0,55,0,28.814383,1240.4017,31.181242,85.8898,3,False,,,,,,,,,7,6,36.454678,7,6,2,0.9301615,10.205336,0,0,,0.4152637,0.33307388,0.4513285,0.48447248,168.39465,-11.815907,47.967205,-36.68981,False,54,776.5128147095236,51.611767,15.045267,18.461996,0,,,,,0,,,,,,,,,0,,,,,,,0,,,,209.01608850391045,-19.392709340511463,82.9748461652378,-28.686640162696197,0.011201536439187207
1636042515805110273,Gaia EDR3 3017363960251430272,3017363960251430272,1797555838,2016.0,83.81209088738647,70.72519,-5.397700889999376,36.386276,,,,,,,,,0.9801819,,,,,,,,,,40,0,40,0,15.892857,404.024,25.915525,42.30092,3,False,,,,,,,,,5,4,3283.2297,8,8,1,2.20668,160.91411,0,42,,0.37751812,0.886429,0.49041727,0.6033959,136.44685,-20.968422,22.801682,-21.99306,True,41,542.5052728131781,22.73767,23.859316,18.851357,0,,,,,0,,,,,,,,,2,,,,,,,0,,,,209.01520065573874,-19.393456533724656,82.97367894976205,-28.686180615182582,0.011312987057000875
1636042515805110273,Gaia EDR3 3017364063333461888,3017364063333461888,1025704099,2016.0,83.82904634447138,0.7067962,-5.3894458729233135,0.6927882,3.7251385343026175,1.1248664,3.3116276,2.851585,2.2087048921676242,0.9076254,-1.8036517294814582,0.932953,0.10916128,0.084636316,-0.08081951,-0.16920458,-0.04704582,-0.005362387,-0.4138265,0.13887149,0.033483844,-0.15888803,235,0,233,2,-0.34132433,309.0104,3.524264,4.138657,95,False,,1.0710864,0.22832209,-0.2662585,-0.2777909,-0.2575708,-0.21348977,0.3392979,30,18,1.3895773,34,34,0,0.094419144,91.05309,0,0,0.9825635,0.20060794,0.112221085,0.08694146,0.6914274,-163.50098,-1.9276525,-12.077135,-44.656994,False,216,480.00610197849096,5.7258587,83.83128,18.98425,20,66711.5355327402,1336.7755,49.904816,13.27804,18,74940.54578334541,277.7019,269.85968,12.561104,0,0,0,0,0,295.10474,0.7169361,-5.706209,6.4231453,,,0,,,,209.0154900040079,-19.37466775321354,82.99335671679935,-28.67875930830703,0.01134698630849963
1636042515805110273,Gaia EDR3 3017363960251432576,3017363960251432576,1224271612,2016.0,83.812457660596,96.94024,-5.397976484857841,22.893713,,,,,,,,,0.7995092,,,,,,,,,,43,0,42,1,49.49577,4168.6885,28.842087,498.2519,3,False,,,,,,,,,5,4,7536.0327,7,5,5,1.9363556,14.18803,0,16,,0.6585036,0.83871615,0.80991644,0.50393635,-9.667256,6.9274807,-3.4199271,3.9825304,False,43,1364.7210663641627,81.094604,16.828753,17.849756,3,135590.2685430206,4853.7534,27.935137,12.507971,3,161885.33144202683,711.9044,227.39757,11.724876,0,3,0,3,0,217.97539,0.7830944,-5.3417854,6.12488,,,0,,,,209.01563632519165,-19.39325552448256,82.97407933369416,-28.68647372671203,0.011378900601764101
1636042515805110273,Gaia EDR3 3017364063333461376,3017364063333461376,433075984,2016.0,83.82864976201583,0.123904586,-5.391351274647302,0.116441146,2.470677161869801,0.18645807,13.250578,1.3304265,0.2772239278086071,0.15354821,1.3012230072689428,0.13708244,-0.21246532,-0.28740945,-0.41959417,0.27121863,-0.113032274,0.28067073,-0.627603,0.40024012,0.009443122,-0.33999017,266,0,266,0,2.5305583,502.57855,0.7477478,9.936356,95,False,,1.2329214,0.03078554,-0.057743717,-0.17573202,-0.14198977,-0.20576507,0.20192026,32,17,0.25366798,35,35,0,0.08082483,169.27165,0,0,1.1116718,0.22137477,0.18783107,0.2906977,0.56470186,-137.42299,12.260206,-16.254301,-44.981297,False,250,4379.814049001597,32.412407,135.1277,16.583727,18,66624.76572412018,1370.2457,48.622494,13.279453,19,88458.9907679484,559.7442,158.03467,12.381041,0,18,0,19,0,35.408752,0.8984127,-3.3042736,4.2026863,,,0,,,,209.01710205246744,-19.375881738421604,82.99280135402309,-28.680643201486195,0.01138321382108662
1636042515805110273,Gaia EDR3 3017364132052915456,3017364132052915456,330536926,2016.0,83.8187202156062,0.29193664,-5.376427200745874,0.27473116,3.0953073750766698,0.44743347,6.917917,1.0661631,1.0659622456718316,0.42379108,0.020690629414259847,0.39928168,-0.29117748,-0.15387842,0.07181145,0.008219302,-0.20857233,0.118334,-0.20939018,0.09908451,0.34130976,-0.50934225,220,0,220,0,-1.6939832,516.84576,1.8866204,12.032557,95,False,,1.052852,0.07727214,-0.08786655,-0.064047314,-0.09407324,-0.06593838,-0.020747136,27,16,0.703281,29,29,0,0.35850072,87.969444,0,0,0.91773194,0.31334248,0.35521552,0.39195523,0.6921787,-144.07565,35.483772,-12.344581,43.82273,True,212,1977.1649207275466,44.045128,44.889526,17.44726,18,92273.46968507596,2153.4426,42.84928,12.92585,21,106688.5247508077,385.553,276.71558,12.177601,0,18,0,21,0,100.629944,0.74824905,-4.52141,5.269659,,,0,,,,208.9982526235699,-19.37794715564642,82.98237703447177,-28.665254690173356,0.011507017976848232
