HC2000,ID_apogee,theta_orionis,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,year,month,day,itime,sci_frames,tel_frames,teff,teff_e,teff_nirspec,teff_e_nirspec,logg,logg_e,vsini,vsini_e,rv_nirspec,rv_helio,rv_e_nirspec,airmass,airmass_e,pwv,pwv_e,veiling,veiling_e,veiling_param_O32,veiling_param_O33,veiling_param_O34,veiling_param_O35,lsf,lsf_e,noise,noise_e,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O34,model_std_O34,model_dip_O35,model_std_O35,wave_offset_O32,wave_offset_O32_e,flux_offset_O32,flux_offset_O32_e,wave_offset_O33,wave_offset_O33_e,flux_offset_O33,flux_offset_O33_e,wave_offset_O34,wave_offset_O34_e,flux_offset_O34,flux_offset_O34_e,wave_offset_O35,wave_offset_O35_e,flux_offset_O35,flux_offset_O35_e,snr_O32,snr_O33,snr_O34,snr_O35,Kmag,Kmag_e,Hmag,Hmag_e,mass_literature,mass_e_literature,teff_chris,teff_e_chris,vr_chris,vr_e_chris,vsini_chris,vsini_e_chris,veiling_param_O33_chris,rv_apogee,rv_e_apogee,teff_apogee,teff_e_apogee,vsini_apogee,vsini_e_apogee,veiling_apogee,Hmag_apogee,Hmag_e_apogee,ID_2MASS,ID_gaia_dr2,teff_kounkel,teff_e_kounkel,logg_kounkel,logg_e_kounkel,rv_mean_kounkel,rv_mean_e_kounkel,ID_kim,pmRA_kim,pmRA_e_kim,pmDE_kim,pmDE_e_kim,ID_gaia,plx,plx_e,plx_over_e,pmRA_gaia,pmRA_e_gaia,pmDE_gaia,pmDE_e_gaia,Gmag,Gmag_e,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,m_ID,Parenago,Mem,Imag,l_V-I,V-I,logT,AV,log_L_,mass_Hillenbrand,log_age_,recno,ID_2MASS_tobin,rv_tobin,rv_e_tobin,Vmag_tobin,V-I_tobin,mass_BHAC15,mass_e_BHAC15,logL_BHAC15,logL_e_BHAC15,logg_BHAC15,logg_e_BHAC15,Mk_BHAC15,Mk_e_BHAC15,mk_BHAC15,mk_e_BHAC15,mass_MIST,mass_e_MIST,logg_MIST,logg_e_MIST,logL_MIST,logL_e_MIST,mass_Feiden,mass_e_Feiden,logg_Feiden,logg_e_Feiden,logL_Feiden,logL_e_Feiden,mass_Palla,mass_e_Palla,logL_Palla,logL_e_Palla,mass_DAntona,mass_e_DAntona,logL_DAntona,logL_e_DAntona,pmRA,pmRA_e,pmDE,pmDE_e,vr,vr_e,dist,dist_e,vRA,vRA_e,vDE,vDE_e,vt,vt_e,v,v_e,sep_to_trapezium,vrel_MIST,vrel_e_MIST,vrel_BHAC15,vrel_e_BHAC15,vrel_Feiden,vrel_e_Feiden,vrel_Palla,vrel_e_Palla
,2M05350727-0522266,,83.78029167,-5.37405556,,,,,,,,,3163.11,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.076,0.027,,,,,,,,,,,,25.99,0.27,3163.11,37.48,13.13,0.47,0.39,11.52,0.043,b'2M05350727-0522266',3.0173643038489165e+18,3186.84,34.5825,3.19453,0.134987,26.475,0.727366,131.0,0.24,0.09,-0.66,0.78,3017364303848916480,2.570694087403599,0.07414332,31.898935,-0.06119661690802447,0.0653706,-1.2558360150970405,0.05208358,15.819197,0.0056292385914861,0.5345402,413.0,-11.413753,0.4729863,0.6272436,300.0,,0.0,99.0,14.3,,2.78,3.526,0.6,-0.49,0.23,5.85,391.0,b'0535073-052226',27.1,0.9,17.08,2.78,0.1846486842105263,0.0186611778846154,-0.9907026315789472,0.2506419871794871,3.644414473684211,0.2317149639423079,4.406522368421053,0.6406496794871792,12.356270375049592,0.640722634535118,0.1727682575181697,0.018828873179568,3.67035847576675,0.214451276203522,-1.0443766194382855,0.2714336608255964,0.1749134480819646,0.0276541668842162,3.401405020903453,0.2155724389759932,-0.7673691947088561,0.2713315490008849,0.1316331892251414,0.014956204379562,0.0715281310276022,0.0554350025547445,,,,,0.24,0.09,-0.66,0.78,25.99,0.27,389,3,0.44252640000000004,0.16598248934932866,-1.2169476000000001,1.438241421742428,1.2949096786427694,1.3528471368396189,26.022238394800755,0.277941458239944,2.386573455502425,2.2507284094131905,0.33411613192608974,2.2251535569154766,0.3133562141012361,2.244756860419629,0.33510547810116154,2.231126976673161,0.3431463455242076
,2M05350739-0525481,,83.78079167,-5.43002778,,,,,,,,,2814.95,17.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.817,0.018,,,,,,,,,,,,25.8,0.3,2814.95,17.31,9.62,0.98,0.41,12.308,0.03,b'2M05350739-0525481',3.0173635135750897e+18,2932.64,61.4811,4.50594,0.313791,1.2552,0.0,585.0,-0.16,0.06,0.27,0.05,,2.570694087403599,,,,,,,,,,,,,,303.0,,0.0,99.0,15.08,,,,,,,,394.0,,,,,,0.0468777777777777,0.0045814361702127,-1.776200000000001,0.1212708510638297,3.6387333333333336,0.0698096808510637,6.294255555555558,0.302546755319149,14.244003562184098,0.3027012086740685,,,,,,,,,,,,,,,,,,,,,-0.16,0.06,0.27,0.05,25.8,0.3,389,3,-0.29501760000000005,0.11065499289955244,0.49784220000000007,0.09227291174207089,0.5786901074068919,0.09742399876410944,25.806489149832267,0.29993252017532573,3.3564984095230885,,,1.876396552135659,0.4052372770090082,,,,
,2M05350773-0521014,,83.78220833,-5.35038889,,,,,,,,,4326.53,15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.624,0.026,,,,,,,,,,,,28.7,0.3,4326.53,15.17,24.86,0.97,1.14,12.143,0.04,b'2M05350773-0521014',0.0,4253.81,122.138,4.59321,0.314254,2.70831,0.0,629.0,-0.56,0.16,-1.3,0.13,,2.570694087403599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9742087912087908,0.044152709359606,0.0519461538461536,0.1584070138400188,3.87,0.1637724137931036,2.283528571428572,0.3880184377199156,10.233276578057112,0.3881388805430358,0.9305538628189388,0.0677242938479718,3.884041172903261,0.1649957009986467,0.0220186840685687,0.1481446176742736,0.8766610678817306,0.0686829389247506,3.875386419336273,0.1763882049379173,0.0033295083313198,0.1566105152585488,1.110175675675675,0.0468365384615384,1.4528074324324318,0.6207152884615385,0.7692327328753414,0.076578218015311,-0.1249209758233846,0.1302530220140947,-0.56,0.16,-1.3,0.13,28.7,0.3,389,3,-1.0325616000000002,0.29512505292502705,-2.397018,0.24041357099639782,2.609957614621081,0.24998332444025523,28.818429498328296,0.2996237193982289,3.093580361116695,1.437090021547109,0.33571002110389714,1.37046242584922,0.342436164848983,1.438666467792636,0.3376355472964319,1.3260100023079702,0.330711141531037
,2M05350822-0524032,,83.78425,-5.40088889,,,,,,,,,3168.52,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.886,0.018,,,,,,,,,,,,26.43,0.26,3168.52,7.79,6.48,1.3,0.76,12.302,0.03,b'2M05350822-0524032',3.017363616654283e+18,3313.9,138.133,4.32496,1.88267,25.2839,0.901362,679.0,1.14,0.13,1.47,0.22,,2.570694087403599,,,,,,,,,,,,,,314.0,,0.0,0.0,15.85,,,,,,,,409.0,,,,,,0.1867842105263158,0.0073749223602484,-0.9864315789473684,0.2197422101449274,3.6479736842105264,0.2262600414078677,4.397268421052631,0.5740824792960662,12.34701642768117,0.5741638926415655,0.1752717569417298,0.0052462999952858,3.6720171135174313,0.2105464975729991,-1.036812645025296,0.225673828890249,0.1774628271185916,0.0141626518636549,3.404011901184252,0.2029106227388708,-0.7604746922828877,0.2365010444848804,0.1336122381110742,0.0041204379562043,0.0726417958097771,0.0478372981751824,,,,,1.14,0.13,1.47,0.22,26.43,0.26,389,3,2.1020004,0.24024933498322115,2.7104742,0.4061874266791133,3.4300256661526314,0.35359787620828226,26.6516411515401,0.2618229447084169,2.147741499054084,2.5874005367765704,0.31065437368057114,2.6072890634646293,0.3582441447398086,2.5742070310495464,0.3110068811408881,2.5883737811036145,0.3093009392674529
,2M05350829-0524348,,83.78454167,-5.40966667,,,,,,,,,3064.95,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68,0.035,,,,,,,,,,,,25.05,0.29,3064.95,8.25,7.43,0.69,0.51,12.088,0.055,b'2M05350829-0524348',3.017363616654297e+18,3128.39,63.1543,3.41742,0.6393,1.14541,0.0,17.0,-0.57,0.46,0.12,0.01,,2.570694087403599,,,,,,,,,,,,,,317.0,,0.0,99.0,14.83,,,,,,,,412.0,b'0535083-052434',0.0,0.0,14.83,0.0,0.1447380952380951,0.0080277777777777,-1.113154761904762,0.2264305555555555,3.612107142857143,0.2005252525252523,4.711571428571429,0.5800265151515154,12.661319435199967,0.5801070943001887,0.1321299603940225,0.0066468939349319,3.634798318458076,0.1954812321737309,-1.1835590417347372,0.2214090419098193,0.1267084933431111,0.0092328364882243,3.391548445967929,0.1071410769002316,-0.9529046216458787,0.1357863856167366,,,,,,,,,-0.57,0.46,0.12,0.01,25.05,0.29,389,3,-1.0510002,0.8482143278349641,0.22126320000000002,0.018517391039776638,1.0740385580016576,0.8300320736294351,25.07301455397963,0.2919073168074737,2.375350347347396,1.7422122304159138,0.3809835777264885,1.738208335403434,0.3760148956093548,1.752561895027751,0.3819758059836332,,
,2M05350853-0524411,,83.78554167,-5.41141667,,,,,,,,,3048.41,28.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.932,0.036,,,,,,,,,,,,31.54,1.53,3048.41,28.89,10.95,0.62,0.52,11.746,0.054,b'2M05350853-0524411',3.017363616641707e+18,3116.77,47.1431,4.87303,0.1752,32.3946,0.825532,171.0,-1.82,0.73,-0.07,0.18,,2.570694087403599,,,,,,,,,,,,,,322.0,,0.0,99.0,15.0,,,3.5,0.0,-0.8,0.15,5.9,416.0,,,,,,0.1368619047619046,0.0192822222222221,-1.1328452380952383,0.2659944444444442,3.600292857142857,0.201974747474747,4.758828571428571,0.6797151515151514,12.70857657805711,0.6797839140328802,0.1260927801260822,0.0141711413960396,3.627880895578166,0.1970179779889138,-1.2073399073340985,0.2555629162611054,0.1184665211945334,0.0175092023685519,3.3988690399011325,0.1120840918784926,-0.9981322718993222,0.169670238476924,,,,,,,,,-1.82,0.73,-0.07,0.18,31.54,1.53,389,3,-3.3558252,1.3462665831925709,-0.12907020000000002,0.3318962926701653,3.3583064019655926,1.3453331363538832,31.718288445146012,1.5280535053741044,2.386270811001346,7.012355217263461,1.5470628531552586,6.975580337099022,1.5458174817581707,7.016851211719232,1.5474144222047574,,
,2M05350853-0525179,,83.78554167,-5.42163889,,,,,,,,,4016.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.699,0.018,,,,,,,,,,,,23.35,0.19,4016.0,8.0,5.69,0.5,0.51,11.164,0.03,b'2M05350853-0525179',3.017363513575096e+18,4023.63,23.1966,4.24463,0.0976488,23.0065,0.331824,,,,,,3017363513575095680,2.570694087403599,0.06582504,38.39347,-1.1857487851115303,0.059894506,-1.1431016407181571,0.04535546,15.67994,0.0144863144179876,0.8337517,395.0,-3.912456,0.32052052,0.8622481,323.0,,0.0,99.0,13.92,,3.05,3.544,2.1,-0.02,0.22,4.67,417.0,,,,,,0.6866141732283464,0.0391110222577635,-0.1947244094488188,0.1467552978808476,3.8386614173228346,0.1639111022257764,2.716771653543307,0.3663254698120752,10.666519660171849,0.3664530425738537,0.6983866077862864,0.0549272587746155,3.846308135898877,0.1651923547980018,-0.1942911330475848,0.138599913876366,0.6564253381860579,0.0556434277172413,3.833962144261617,0.1840621129583413,-0.2102940189239956,0.1536360786281805,0.7425925925925927,0.0096218627945215,0.8425555555555555,0.3102607480693214,0.5946226012430001,0.0679754767698364,-0.3329585501603598,0.115688590883195,-1.1857487851115303,0.059894506,-1.1431016407181571,0.04535546,23.35,0.19,389,3,-2.186354754915746,0.11171684981528837,-2.107719391254581,0.08519419818465404,3.03687802629827,0.10118723157518614,23.546658534633174,0.18886457130182643,2.793214600488334,4.627955976477325,0.3098650540470811,4.724040050515901,0.304709874017962,4.633786489370527,0.3123291529730685,4.706850392858753,0.33080010803388504
,2M05350859-0526194,,83.78579167,-5.43872222,,,,,,,,,2977.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.764,0.024,,,,,,,,,,,,26.43,0.43,2977.0,11.0,14.62,0.66,0.29,12.317,0.033,b'2M05350859-0526194',3.017360558637611e+18,3094.63,52.1828,4.46174,0.220328,1.19829,0.0,,,,,,,2.570694087403599,,,,,,,,,,,,,,324.0,,0.0,99.0,15.99,,,3.5,0.0,-1.19,0.13,6.32,418.0,b'0535086-052619',0.0,0.0,15.99,0.0,0.1020833333333333,0.0145989974937343,-1.2495833333333333,0.2010025062656641,3.5420833333333333,0.1558270676691731,5.017083333333333,0.5079072681704262,12.966831339961873,0.5079992870457026,0.1000277835762865,0.0035617916271654,3.598015528718772,0.1635469045021285,-1.3100117097797082,0.1726608721160993,,,,,,,,,,,,,,,,,,,26.43,0.43,389,3,,,,,,,,,3.598135776543574,,,,,,,,
,2M05350873-0522566,,83.786375,-5.38238889,,,,,,,,,4198.1,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.567,0.035,,,,,,,,,,,,26.21,0.26,4198.1,10.63,71.75,0.89,0.32,11.191,0.042,b'2M05350873-0522566',3.017364230822465e+18,4135.44,69.2873,4.10899,0.17354,3.26717,0.0,50.0,1.05,0.42,-1.26,0.26,,2.570694087403599,,,,,,,,,,,,,,3072.0,,0.0,0.0,15.52,,,,,,,,420.0,,,,,,0.8425471698113212,0.0415984492481203,-0.051707547169811,0.1527321428571429,3.864254716981132,0.1593585291353383,2.4604339622641502,0.3747812500000003,10.41018196889269,0.3749059454452005,0.8294483107368903,0.0638606193380429,3.869895133306017,0.1650912058921552,-0.0663489411206411,0.1416424961041086,0.7841527571449572,0.0651298221108735,3.861166527816222,0.1776905807826563,-0.0832392108703906,0.1508291791581374,0.9438323353293416,0.0258188961528791,1.1698508982035936,0.4755822045511698,0.6900602940033146,0.070981832855156,-0.2115240295558236,0.1235249371632357,1.05,0.42,-1.26,0.26,26.21,0.26,389,3,1.9360530000000002,0.7745651230015718,-2.3232636,0.47973830131520667,3.0242114631576213,0.6180374505339105,26.383895750512167,0.2678252425190689,1.9030220515930338,2.4492474860871014,0.3608740348448394,2.39373371852075,0.3617787537206293,2.4490607644541726,0.3629001210415254,2.3351877533516547,0.36161500996587626
,2M05350976-0521282,,83.79066667,-5.35783333,,,,,,,,,4372.17,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46,0.029,,,,,,,,,,,,27.32,0.4,4372.17,6.81,27.2,0.14,0.16,10.08,0.04,b'2M05350976-0521282',3.017364406917803e+18,4375.89,26.7816,4.24005,0.0823007,26.8462,0.533975,58.0,-1.15,0.21,-2.57,0.29,,2.570694087403599,,,,,,,,,,,,,,336.0,,0.0,99.0,14.89,,,,,,,,436.0,b'0535097-052128',0.0,0.0,14.89,0.0,1.0270365853658538,0.0336017430845022,0.0889256097560976,0.1522772151898737,3.872703658536585,0.1606689655172415,2.220259756097561,0.3781895117540693,10.1700077627261,0.3783130838067569,0.9693305072975902,0.0594618316951974,3.888610684859029,0.16394103866183,0.0534117893546318,0.1438093793807751,0.9135407361800778,0.0612293264442787,3.880582359972639,0.1748302010185465,0.034250540399534,0.1520632163999628,1.171851351351351,0.0381100427350432,1.5607398648648652,0.6412054594017106,0.7980720786263686,0.0725941164621746,-0.0940628758697855,0.1252512120564924,-1.15,0.21,-2.57,0.29,27.32,0.4,389,3,-2.120439,0.38755576290562366,-4.7387201999999995,0.535966792812316,5.19150562810145,0.5146266895108677,27.80888582245986,0.4045415138421298,2.422701704727305,3.6990634827402915,0.4716019359257111,3.6663999751065868,0.43501275647570936,3.7021630404932573,0.47141155166757914,3.6170367911069023,0.48015940461847917
,2M05350992-0521433,,83.79133333,-5.36202778,,,,,,,,,4131.49,32.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.029,0.046,,,,,,,,,,,,28.57,0.71,4131.49,32.85,14.92,1.73,1.03,12.185,0.049,b'2M05350992-0521433',0.0,4224.36,109.548,4.91868,0.335546,1.4579,0.0,359.0,-1.17,0.06,-0.23,0.48,,2.570694087403599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7820749999999999,0.0607420112781958,-0.1061325000000001,0.1678356773080244,3.856415,0.1651689379699248,2.5504725,0.4016845987920625,10.50022050662854,0.4018009451025933,0.780322293434827,0.07795191159858,3.861747269701752,0.1681152954337494,-0.1125287183447514,0.1563415273878461,0.7354697526461482,0.0788175983721864,3.851929476893513,0.1830973297536458,-0.1296277185763562,0.167555916262208,0.8640598802395207,0.0445404827759621,1.0418161077844306,0.4630030563238629,0.6549644756545074,0.0814499970138354,-0.2557447606753206,0.1367744241366357,-1.17,0.06,-0.23,0.48,28.57,0.71,389,3,-2.1573162,0.1118756184220673,-0.42408780000000007,0.8850588430224287,2.1986049324267603,0.2030169851550949,28.65447196597577,0.708078317540356,2.2131088272578774,1.1906471721034033,0.7263885016702136,1.243969921766332,0.7235942465430053,1.1890021647267826,0.7264093533804377,1.2573891593108837,0.7261906084527407
,2M05351014-0522326,,83.79225,-5.37572222,,,,,,,,,4021.55,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.876,0.052,,,,,,,,,,,,28.82,0.27,4021.55,10.76,24.02,1.33,0.64,11.311,0.052,b'2M05351014-0522326',3.0173642308224707e+18,4036.58,55.9656,4.46302,0.257777,1.56944,0.0,46.0,-1.02,0.2,0.73,0.26,3017364235132386176,2.570694087403599,0.071412764,34.24082,-1.046686245280982,0.06193783,0.6316750000407947,0.05022675,15.732609,0.0081074352579329,0.8021984,395.0,0.5426985,0.3947619,1.0186573,340.0,,0.0,99.0,14.0,,,,,,,,445.0,b'0535101-052232',23.0,2.3,14.0,0.0,0.690984251968504,0.0413826136212183,-0.1899173228346455,0.1493277089164336,3.83909842519685,0.1641382613621218,2.708031496062992,0.370799910035986,10.65777950269153,0.3709259439042951,0.7022823736106738,0.0571904267948317,3.8470938546101454,0.165592484643432,-0.1902744896265859,0.1405729650088089,0.659991507307596,0.0577089908210619,3.834894180392377,0.1843489836298271,-0.2064363868001542,0.1552838227938568,0.7477314814814817,0.0118887371374169,0.8511888888888891,0.3171756530004576,0.5972943690142443,0.0693647215726339,-0.3290043338589185,0.1177698639567959,-1.02,0.2,0.73,0.26,28.82,0.27,389,3,-1.8807372,0.3690571305412755,1.3460178,0.4795159731951794,2.3127767582239063,0.4099929683007371,28.912650109137015,0.2711256520050463,1.6891439719100203,3.076650044713234,0.3098436805043023,3.120669055119535,0.3501330268317947,3.0836049211086802,0.31002446277269474,3.122117182944471,0.3101249186985386
,2M05351021-0523215,,83.79254167,-5.38930556,,,,,,,,,4329.25,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.96,0.019,,,,,,,,,,,,25.51,0.34,4329.25,7.55,15.92,0.45,0.98,9.755,0.036,b'2M05351021-0523215',3.0173639946110203e+18,4352.6,24.5058,4.42658,0.086514,25.0849,0.379281,169.0,1.31,0.63,-0.86,0.43,,2.570694087403599,,,,,,,,,,,,,,341.0,,0.0,99.0,14.37,,,3.633,0.0,-0.78,0.76,7.54,449.0,,,,,,0.9771978021978022,0.0355178729316661,0.0540384615384615,0.1522153413089375,3.87,0.1631781609195404,2.279642857142857,0.3777809641097821,10.229390863771396,0.3779046697545737,0.9327893406795964,0.0612505065366699,3.8843191162485926,0.1642774762727843,0.0238770123990675,0.1428838096856159,0.8787659925032676,0.0625838016103944,3.875698716477747,0.1755055036418984,0.0051623188224077,0.1514475443091473,1.1138513513513513,0.0368055555555557,1.459239864864865,0.6024847222222228,0.770951466890302,0.0717376519757498,-0.1230819304273768,0.1249120400479903,1.31,0.63,-0.86,0.43,25.51,0.34,389,3,2.4154566,1.1617811534908284,-1.5857196,0.7929541069877123,2.8894527572375575,1.0643346455758205,25.673118961986443,0.35844801781139346,1.50821270927676,2.247012212335266,0.4237411139210893,2.2270393741640486,0.419926473032834,2.2516017091835536,0.4243424886609245,2.1459959192003124,0.42575096198508006
,2M05351029-0519563,,83.792875,-5.33230556,,,,,,,,,3449.75,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42,0.018,,,,,,,,,,,,26.54,0.32,3449.75,9.32,24.33,0.54,0.54,11.882,0.029,b'2M05351029-0519563',3.0173667433900145e+18,3398.07,68.5935,3.68854,0.185217,1.2712,0.0,550.0,-1.68,0.11,1.67,0.1,,2.570694087403599,,,,,,,,,,,,,,3047.0,,0.0,0.0,15.33,,3.31,3.5,0.47,-0.81,0.15,5.95,451.0,b'0535102-051956',0.0,0.0,18.64,3.31,0.3122191011235955,0.0124521108323334,-0.6992275280898876,0.1836463564961275,3.734887640449438,0.1878305361623213,3.7335674157303367,0.488684392385732,11.683315422358875,0.4887800302181023,0.3303867930475918,0.0121354668510899,3.735602338685316,0.1877156684007443,-0.6726457671601396,0.1835313327844155,0.3307132251247227,0.023934870669286,3.675655960023209,0.2855728445999559,-0.6139297354672223,0.2599920435288897,0.2738341968911917,0.0087521474416241,0.1801424870466321,0.0966596608761056,,,,,-1.68,0.11,1.67,0.1,26.54,0.32,389,3,-3.0976848,0.20422666660678765,3.0792462,0.18590894546191158,4.3677692567677475,0.19678407402071257,26.897007422394882,0.31736549597748537,3.6510739314365876,3.5793354337636933,0.3847598218122602,3.588123541479245,0.42175427164363505,3.5682552935631526,0.38450999395925656,3.633176308231242,0.39572874688367127
,2M05351031-0521130,,83.79295833,-5.35361111,,,,,,,,,4165.05,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.932,0.026,,,,,,,,,,,,27.14,0.15,4165.05,7.13,8.73,1.04,0.69,10.548,0.036,b'2M05351031-0521130',3.017364406927358e+18,4161.03,31.1347,4.37232,0.105578,26.917,0.384137,519.0,1.14,0.07,-0.36,0.12,3017364406930491136,2.570694087403599,0.06130849,41.256905,0.6780971952997135,0.054201167,-0.014435125582711192,0.04324679,15.599097,0.0053618806888686,0.932065,429.0,-1.5546792,0.37547427,0.9462543,343.0,,0.0,99.0,13.94,,2.21,3.602,1.6,-0.19,0.5,5.98,452.0,b'0535103-052113',24.2,2.8,16.15,2.21,0.8113679245283021,0.0382420112781956,-0.0797688679245281,0.1486334586466166,3.86113679245283,0.1603189379699248,2.504084905660377,0.3682605263157896,10.453832912288917,0.3683874289670853,0.8046581211574321,0.0603823478620956,3.865979824994866,0.1647894355240842,-0.0891833745753227,0.138612645718926,0.7600171265373521,0.0617425805484445,3.8568835940325616,0.1778238286502318,-0.1062338881433314,0.1487172803244531,0.9042514970059884,0.0187642695499121,1.1063236526946112,0.4335424981141569,0.6726467405364467,0.0680659739816984,-0.2334651069240771,0.1201475106019153,1.14,0.07,-0.36,0.12,27.14,0.15,389,3,2.1020004,0.1300842287315415,-0.6637896,0.22132241161454935,2.2043190138154505,0.14098554786208725,27.229370582418323,0.14994268792053914,2.534393380563353,2.695477662061829,0.3196235361395337,2.706429670019916,0.21787967579915188,2.6837496783801504,0.32070862528011246,2.902828333107026,0.3206388233873692
,2M05351041-0519523,,83.793375,-5.33119444,,,,,,,,,3445.06,43.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.129,0.056,,,,,,,,,,,,27.39,0.55,3445.06,43.97,19.36,0.24,0.54,11.728,0.068,b'2M05351041-0519523',3.017366743390012e+18,3389.42,42.1501,3.64956,0.124266,27.444,0.762496,552.0,0.82,0.12,-1.53,0.17,,2.570694087403599,,,,,,,,,,,,,,344.0,,0.0,0.0,15.71,,,,,,,,453.0,,,,,,0.3095842696629213,0.0305457225497829,-0.7037067415730337,0.2153798170276323,3.733833707865168,0.1994924296362219,3.743579775280899,0.5592818707991036,11.69332778190944,0.559365438316618,0.3275799304227872,0.0320904610950098,3.733901474002374,0.1946727229764022,-0.6770467823346775,0.2156636368225535,0.3280773769533373,0.0409279494070077,3.673089091998469,0.3014483856614514,-0.6171954722761237,0.2788657496864318,0.2703626943005182,0.0347473921468917,0.1768445595854922,0.1288022234751207,,,,,0.82,0.12,-1.53,0.17,27.39,0.55,389,3,1.5119652000000001,0.22157023401711703,-2.8211058,0.314210341908092,3.200730651086511,0.29641809162845484,27.576380775961244,0.5473650291771097,3.7002139135165377,4.882915657534694,0.5705488135391601,4.912847669748779,0.6138112761905535,4.840422747709448,0.571131511585988,5.059381250742072,0.5698159744866337
,2M05351047-0526003,,83.793625,-5.43341667,,,,,,,,,2722.45,220.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.739,0.039,,,,,,,,,,,,27.74,2.66,2722.45,220.03,19.91,1.37,0.04,12.243,0.07,b'2M05351047-0526003',3.01736055433036e+18,2849.0,60.9905,3.40556,0.336144,1.50791,0.0,595.0,-0.59,0.35,-0.2,0.52,,2.570694087403599,,,,,,,,,,,,,,3104.0,,0.0,0.0,15.73,,,,,,,,456.0,b'0535105-052600',0.0,0.0,15.73,0.0,0.0320064935064934,0.0442301059251903,-2.0918441558441563,0.7456332449829614,3.72796103896104,0.2285841347974253,7.045629870129871,1.7759194244604322,14.995377876758411,1.7759457437530206,,,,,,,,,,,,,,,,,,,,,-0.59,0.35,-0.2,0.52,27.74,2.66,389,3,-1.0878774,0.645405532936494,-0.36877200000000004,0.9588114179064829,1.148681864318733,0.6843840451716472,27.763772618745723,2.657873216611827,3.088467348981459,,,6.065774001307261,2.663500264442525,,,,
,2M05351050-0522455,,83.79375,-5.37930556,,,,,,,,,4125.77,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.425,0.058,,,,,,,,,,,,24.86,0.29,4125.77,7.78,44.03,0.13,0.36,9.813,0.064,b'2M05351050-0522455',3.0173642351294346e+18,4103.85,32.1066,4.32172,0.0999854,1.09715,0.0,,,,,,,2.570694087403599,,,,,,,,,,,,,,345.0,,1783.0,81.0,12.38,,2.38,3.571,1.29,0.37,0.23,4.06,457.0,,,,,,0.7773083333333337,0.0385096334586464,-0.1104224999999996,0.1477514020707504,3.855461666666667,0.1620970159774437,2.558575833333333,0.367946462467644,10.508323839961871,0.3680734734004209,0.776206859545634,0.0597065146982755,3.8610159292061743,0.1648750655272595,-0.1165138580834826,0.1386552556846347,0.7313469382859069,0.0609758079900032,3.8510768170416,0.179965233530795,-0.1336375678231268,0.1503602934749368,0.8572095808383239,0.0157918657279353,1.0308213772455097,0.3954323843349256,0.6519506927246899,0.0669686457896914,-0.2595421271668908,0.1194703525385108,,,,,24.86,0.29,389,3,,,,,,,,,1.5233421191206695,,,,,,,,
